transaction_id,store_id,customer_id,txn_ts,channel,subtotal_cents,tax_cents,total_cents
T00032476,S0004,C003901,2025-08-20T16:03:27,In-Store,2091,0,2091
T00032477,S0004,C003462,2025-08-20T09:44:21,In-Store,6973,618,7591
T00032478,S0004,C003114,2025-08-20T10:29:29,In-Store,3493,60,3553
T00032479,S0004,C003019,2025-08-20T08:34:41,In-Store,5249,39,5288
T00032480,S0004,C003862,2025-08-20T18:23:53,In-Store,6679,88,6767
T00032481,S0004,C003336,2025-08-20T11:53:42,In-Store,5298,146,5444
T00032482,S0004,C003133,2025-08-20T17:40:56,In-Store,5499,0,5499
T00032483,S0004,C003814,2025-08-20T12:57:37,In-Store,8909,529,9438
T00032484,S0004,C003636,2025-08-20T19:31:18,In-Store,7214,326,7540
T00032485,S0004,C003904,2025-08-20T13:06:27,In-Store,15805,1218,17023
T00032486,S0004,C003731,2025-08-20T13:12:07,In-Store,4164,54,4218
T00032487,S0004,C003276,2025-08-20T16:14:39,In-Store,6065,426,6491
T00032488,S0004,C003584,2025-08-20T11:22:03,In-Store,16219,1015,17234
T00032489,S0004,,2025-08-20T08:08:55,In-Store,4638,0,4638
T00032490,S0004,C003762,2025-08-20T18:38:32,In-Store,4489,151,4640
T00032491,S0004,C003370,2025-08-20T10:33:11,In-Store,8496,273,8769
T00032492,S0004,C003545,2025-08-20T12:03:29,In-Store,4866,226,5092
T00032493,S0004,C003944,2025-08-20T19:47:27,In-Store,15077,1021,16098
T00032494,S0004,C003831,2025-08-20T09:38:38,In-Store,16781,295,17076
T00032495,S0004,C003109,2025-08-20T16:12:56,In-Store,6970,208,7178
T00032496,S0004,C003341,2025-08-20T13:48:12,In-Store,4463,302,4765
T00032497,S0004,C003843,2025-08-20T08:13:27,In-Store,7432,545,7977
T00032498,S0004,C003481,2025-08-20T16:52:04,In-Store,11466,393,11859
T00032499,S0004,C003883,2025-08-20T09:22:37,In-Store,4819,0,4819
T00032500,S0004,C003267,2025-08-20T09:43:15,In-Store,7919,276,8195
T00032501,S0004,C003707,2025-08-20T19:08:01,In-Store,15422,969,16391
T00032502,S0004,C003938,2025-08-20T16:55:26,In-Store,7160,527,7687
T00032503,S0004,C003792,2025-08-20T08:27:22,In-Store,1012,21,1033
T00032504,S0004,C003185,2025-08-20T08:38:33,In-Store,6586,490,7076
T00032505,S0004,C003491,2025-08-20T14:21:55,In-Store,8419,340,8759
T00032506,S0004,C003162,2025-08-20T08:49:21,In-Store,22841,1882,24723
T00032507,S0004,C003815,2025-08-20T14:42:14,In-Store,4009,204,4213
T00032508,S0004,C003609,2025-08-20T13:25:03,In-Store,9515,361,9876
T00032509,S0004,C003622,2025-08-20T17:57:57,In-Store,1563,61,1624
T00032510,S0004,C003282,2025-08-20T08:21:35,In-Store,18530,965,19495
T00032511,S0004,C003351,2025-08-20T09:33:03,In-Store,7605,262,7867
T00032512,S0004,,2025-08-20T08:13:19,In-Store,11664,1035,12699
T00032513,S0004,C003830,2025-08-20T18:59:24,In-Store,12603,637,13240
T00032514,S0004,C003738,2025-08-20T09:02:30,In-Store,16493,680,17173
T00032515,S0004,C003556,2025-08-20T09:41:38,In-Store,3456,0,3456
T00032516,S0004,C003815,2025-08-20T17:50:05,In-Store,3157,80,3237
T00032517,S0004,,2025-08-20T19:40:48,In-Store,21108,1421,22529
T00032518,S0004,,2025-08-20T11:18:14,In-Store,4715,0,4715
T00032519,S0004,C003649,2025-08-20T16:38:53,In-Store,3026,85,3111
T00032520,S0004,C003908,2025-08-20T12:11:48,In-Store,14468,592,15060
T00032521,S0004,C003248,2025-08-20T17:51:55,In-Store,2414,0,2414
T00032522,S0004,C003666,2025-08-20T12:33:45,In-Store,5975,415,6390
T00032523,S0004,C003846,2025-08-20T18:19:35,In-Store,4150,100,4250
T00032524,S0004,C003632,2025-08-20T09:51:46,In-Store,8525,240,8765
T00032525,S0004,C003450,2025-08-20T09:20:01,In-Store,2088,36,2124
T00032526,S0004,C003229,2025-08-20T12:27:47,In-Store,8628,622,9250
T00032527,S0004,,2025-08-20T21:28:54,Online,9689,285,9974
T00032528,S0004,C003423,2025-08-20T20:27:30,Online,9516,422,9938
T00032529,S0004,,2025-08-20T21:28:19,Online,4269,148,4417
T00032530,S0004,,2025-08-20T19:21:31,Online,9312,132,9444
T00032531,S0004,C003586,2025-08-20T10:43:28,Online,3866,57,3923
T00032532,S0004,,2025-08-20T20:47:56,Online,4150,0,4150
T00032533,S0004,,2025-08-20T13:39:44,Online,3218,149,3367
T00032534,S0004,C003972,2025-08-20T11:34:29,Online,11244,864,12108
T00032535,S0004,,2025-08-20T12:42:57,Online,9483,709,10192
T00032536,S0004,C003240,2025-08-20T21:13:24,Online,7666,570,8236
T00032537,S0004,C003344,2025-08-20T09:41:18,Online,3264,94,3358
T00032538,S0004,C003545,2025-08-20T19:05:53,Online,6953,365,7318
T00032539,S0004,C003524,2025-08-20T21:32:23,Online,4588,0,4588
T00032540,S0004,,2025-08-20T11:27:07,Online,2895,0,2895
T00032541,S0004,C003666,2025-08-20T19:06:54,Online,6820,447,7267
T00032542,S0004,C003109,2025-08-20T09:16:22,Online,4558,302,4860
T00032543,S0004,C003040,2025-08-20T09:58:01,Online,13499,1069,14568
T00032544,S0004,C003359,2025-08-20T10:37:34,Online,9753,436,10189
T00032545,S0004,C003453,2025-08-20T10:29:42,Online,15086,872,15958
T00032546,S0004,C003556,2025-08-20T20:44:27,Online,7742,611,8353
T00032547,S0004,C003810,2025-08-20T13:53:33,Online,4366,13,4379
T00032548,S0004,C003332,2025-08-20T11:12:55,Online,3625,111,3736
T00032549,S0004,C003158,2025-08-20T20:53:52,Online,11656,723,12379
T00032550,S0004,C003158,2025-08-20T09:47:49,Online,5244,0,5244
T00032551,S0005,C004569,2025-08-20T18:28:47,In-Store,14820,757,15577
T00032552,S0005,C004163,2025-08-20T11:58:15,In-Store,24763,1683,26446
T00032553,S0005,C004449,2025-08-20T09:30:08,In-Store,8917,709,9626
T00032554,S0005,,2025-08-20T19:52:30,In-Store,15151,1110,16261
T00032555,S0005,C004423,2025-08-20T16:54:19,In-Store,17029,814,17843
T00032556,S0005,C004077,2025-08-20T14:18:01,In-Store,8161,387,8548
T00032557,S0005,,2025-08-20T15:09:21,In-Store,2853,0,2853
T00032558,S0005,,2025-08-20T08:13:29,In-Store,11809,668,12477
T00032559,S0005,C004334,2025-08-20T17:52:12,In-Store,1893,114,2007
T00032560,S0005,C004882,2025-08-20T18:15:21,In-Store,11280,886,12166
T00032561,S0005,,2025-08-20T13:45:00,In-Store,2665,193,2858
T00032562,S0005,,2025-08-20T10:06:28,In-Store,11086,649,11735
T00032563,S0005,C004155,2025-08-20T14:25:41,In-Store,7351,551,7902
T00032564,S0005,C004040,2025-08-20T11:20:15,In-Store,14029,1163,15192
T00032565,S0005,C004986,2025-08-20T09:03:01,In-Store,4020,0,4020
T00032566,S0005,C004168,2025-08-20T08:15:27,In-Store,5915,525,6440
T00032567,S0005,,2025-08-20T09:16:08,In-Store,5191,0,5191
T00032568,S0005,,2025-08-20T08:18:34,In-Store,6319,325,6644
T00032569,S0005,C004315,2025-08-20T18:53:16,In-Store,10242,710,10952
T00032570,S0005,C004250,2025-08-20T08:56:58,In-Store,5625,352,5977
T00032571,S0005,C004279,2025-08-20T08:06:31,In-Store,6289,480,6769
T00032572,S0005,,2025-08-20T15:43:11,In-Store,5564,404,5968
T00032573,S0005,C004646,2025-08-20T13:10:47,In-Store,4466,240,4706
T00032574,S0005,C004434,2025-08-20T08:25:41,In-Store,3292,264,3556
T00032575,S0005,C004566,2025-08-20T18:32:24,In-Store,4093,0,4093
T00032576,S0005,C004739,2025-08-20T08:18:20,In-Store,17010,1090,18100
T00032577,S0005,,2025-08-20T09:58:40,In-Store,6622,587,7209
T00032578,S0005,C004275,2025-08-20T12:40:29,In-Store,5454,115,5569
T00032579,S0005,C004171,2025-08-20T19:17:30,In-Store,6554,494,7048
T00032580,S0005,,2025-08-20T17:51:26,In-Store,9636,495,10131
T00032581,S0005,C004552,2025-08-20T18:34:25,In-Store,7128,554,7682
T00032582,S0005,C004145,2025-08-20T09:01:53,In-Store,5785,428,6213
T00032583,S0005,C004210,2025-08-20T19:05:11,In-Store,6903,415,7318
T00032584,S0005,C004502,2025-08-20T09:59:40,In-Store,14226,1015,15241
T00032585,S0005,C004803,2025-08-20T18:49:01,In-Store,14835,1117,15952
T00032586,S0005,C004453,2025-08-20T08:18:49,In-Store,4908,119,5027
T00032587,S0005,C004302,2025-08-20T08:00:57,In-Store,11731,677,12408
T00032588,S0005,C004543,2025-08-20T12:29:43,In-Store,9625,488,10113
T00032589,S0005,C004950,2025-08-20T10:48:27,In-Store,3776,0,3776
T00032590,S0005,C004836,2025-08-20T16:14:00,In-Store,6747,473,7220
T00032591,S0005,C004400,2025-08-20T09:18:06,In-Store,6390,472,6862
T00032592,S0005,C004283,2025-08-20T18:07:37,In-Store,9576,275,9851
T00032593,S0005,C004718,2025-08-20T09:05:40,In-Store,7227,446,7673
T00032594,S0005,C004301,2025-08-20T13:55:34,In-Store,6901,306,7207
T00032595,S0005,C004708,2025-08-20T09:22:13,In-Store,10127,441,10568
T00032596,S0005,,2025-08-20T13:30:31,In-Store,10785,720,11505
T00032597,S0005,C004279,2025-08-20T11:46:35,In-Store,20785,1606,22391
T00032598,S0005,C004972,2025-08-20T09:15:31,In-Store,10514,891,11405
T00032599,S0005,C004019,2025-08-20T14:16:54,In-Store,4777,232,5009
T00032600,S0005,C004329,2025-08-20T10:47:17,In-Store,6768,146,6914
T00032601,S0005,C004709,2025-08-20T19:41:13,In-Store,4707,65,4772
T00032602,S0005,C004208,2025-08-20T09:19:58,In-Store,9962,523,10485
T00032603,S0005,C004034,2025-08-20T14:15:07,In-Store,6585,370,6955
T00032604,S0005,C004728,2025-08-20T08:53:24,In-Store,4225,112,4337
T00032605,S0005,C004978,2025-08-20T13:21:51,In-Store,8289,286,8575
T00032606,S0005,,2025-08-20T19:08:40,In-Store,7912,460,8372
T00032607,S0005,C004085,2025-08-20T10:00:22,In-Store,15554,952,16506
T00032608,S0005,C004835,2025-08-20T13:04:59,In-Store,2891,168,3059
T00032609,S0005,C004999,2025-08-20T08:28:03,In-Store,15290,766,16056
T00032610,S0005,C004839,2025-08-20T13:26:44,In-Store,2753,119,2872
T00032611,S0005,C004935,2025-08-20T11:11:52,In-Store,10524,934,11458
T00032612,S0005,C004541,2025-08-20T09:14:28,In-Store,9662,617,10279
T00032613,S0005,,2025-08-20T14:38:15,In-Store,10077,609,10686
T00032614,S0005,C004524,2025-08-20T08:36:33,In-Store,4670,286,4956
T00032615,S0005,C004154,2025-08-20T12:55:57,In-Store,4867,286,5153
T00032616,S0005,,2025-08-20T10:17:54,In-Store,12973,799,13772
T00032617,S0005,C004185,2025-08-20T11:30:36,In-Store,3640,125,3765
T00032618,S0005,C004432,2025-08-20T09:44:13,In-Store,5425,0,5425
T00032619,S0005,C004013,2025-08-20T11:59:38,In-Store,5769,397,6166
T00032620,S0005,,2025-08-20T17:00:06,In-Store,11808,49,11857
T00032621,S0005,C004059,2025-08-20T08:04:11,In-Store,2761,0,2761
T00032622,S0005,C004512,2025-08-20T08:15:44,In-Store,2349,139,2488
T00032623,S0005,C004092,2025-08-20T18:36:37,In-Store,7995,267,8262
T00032624,S0005,C004008,2025-08-20T15:01:04,In-Store,10517,861,11378
T00032625,S0005,C004914,2025-08-20T18:50:41,In-Store,9217,207,9424
T00032626,S0005,C004180,2025-08-20T08:39:07,In-Store,16104,534,16638
T00032627,S0005,C004021,2025-08-20T16:18:22,In-Store,10383,617,11000
T00032628,S0005,C004809,2025-08-20T13:23:39,In-Store,12683,759,13442
T00032629,S0005,C004830,2025-08-20T09:22:13,In-Store,2945,138,3083
T00032630,S0005,C004734,2025-08-20T13:32:18,In-Store,4797,193,4990
T00032631,S0005,C004751,2025-08-20T17:17:09,In-Store,2265,0,2265
T00032632,S0005,C004349,2025-08-20T13:49:18,In-Store,3603,101,3704
T00032633,S0005,C004613,2025-08-20T18:01:28,In-Store,8349,523,8872
T00032634,S0005,C004808,2025-08-20T18:10:49,In-Store,7920,267,8187
T00032635,S0005,C004623,2025-08-20T09:46:08,In-Store,9466,415,9881
T00032636,S0005,C004263,2025-08-20T10:09:37,In-Store,4128,366,4494
T00032637,S0005,C004201,2025-08-20T09:34:24,In-Store,5486,358,5844
T00032638,S0005,,2025-08-20T08:41:04,In-Store,10108,672,10780
T00032639,S0005,,2025-08-20T10:09:36,In-Store,12690,862,13552
T00032640,S0005,C004661,2025-08-20T12:31:09,In-Store,8164,142,8306
T00032641,S0005,C004259,2025-08-20T09:21:04,In-Store,4206,167,4373
T00032642,S0005,C004468,2025-08-20T17:35:08,In-Store,7393,388,7781
T00032643,S0005,,2025-08-20T13:50:45,In-Store,3584,97,3681
T00032644,S0005,C004312,2025-08-20T12:50:43,In-Store,8730,0,8730
T00032645,S0005,C004315,2025-08-20T13:58:53,In-Store,3184,98,3282
T00032646,S0005,C004665,2025-08-20T13:58:01,In-Store,17081,295,17376
T00032647,S0005,C004941,2025-08-20T20:05:20,Online,2458,77,2535
T00032648,S0005,C004538,2025-08-20T11:53:10,Online,7585,531,8116
T00032649,S0005,C004646,2025-08-20T21:46:12,Online,2135,93,2228
T00032650,S0005,C004210,2025-08-20T21:55:20,Online,6907,341,7248
T00032651,S0005,C004010,2025-08-20T12:10:13,Online,12841,539,13380
T00032652,S0005,C004619,2025-08-20T21:32:58,Online,7406,0,7406
T00032653,S0005,C004446,2025-08-20T19:02:59,Online,5178,0,5178
T00032654,S0005,C004158,2025-08-20T13:31:08,Online,5889,0,5889
T00032655,S0005,C004235,2025-08-20T21:36:02,Online,7617,533,8150
T00032656,S0005,C004341,2025-08-20T21:23:52,Online,12413,784,13197
T00032657,S0005,C004204,2025-08-20T11:11:59,Online,3383,44,3427
T00032658,S0005,C004935,2025-08-20T10:24:24,Online,6385,275,6660
T00032659,S0005,C004953,2025-08-20T19:34:47,Online,6007,264,6271
T00032660,S0005,,2025-08-20T13:22:29,Online,4835,398,5233
T00032661,S0005,C004259,2025-08-20T19:49:50,Online,10073,854,10927
T00032662,S0005,C004746,2025-08-20T20:58:51,Online,9380,573,9953
T00032663,S0005,C004837,2025-08-20T09:15:14,Online,4079,160,4239
T00032664,S0005,C004947,2025-08-20T13:57:52,Online,6260,459,6719
T00032665,S0005,C004391,2025-08-20T19:25:31,Online,4038,0,4038
T00032666,S0005,C004111,2025-08-20T20:09:16,Online,6153,173,6326
T00032667,S0005,C004380,2025-08-20T09:29:33,Online,6776,0,6776
T00032668,S0005,,2025-08-20T09:52:30,Online,12750,420,13170
T00032669,S0005,,2025-08-20T21:43:41,Online,2497,137,2634
T00032670,S0005,C004527,2025-08-20T20:32:01,Online,13281,1039,14320
T00032671,S0001,C000032,2025-08-21T09:28:46,In-Store,3923,158,4081
T00032672,S0001,C000585,2025-08-21T09:40:57,In-Store,16930,948,17878
T00032673,S0001,,2025-08-21T10:26:44,In-Store,4509,267,4776
T00032674,S0001,C000434,2025-08-21T08:34:26,In-Store,4254,113,4367
T00032675,S0001,C000589,2025-08-21T13:58:36,In-Store,15578,655,16233
T00032676,S0001,C000668,2025-08-21T08:43:48,In-Store,7731,629,8360
T00032677,S0001,C000190,2025-08-21T08:24:13,In-Store,3270,0,3270
T00032678,S0001,C000229,2025-08-21T10:47:09,In-Store,5267,126,5393
T00032679,S0001,,2025-08-21T08:05:15,In-Store,6394,247,6641
T00032680,S0001,C000334,2025-08-21T12:19:42,In-Store,7521,457,7978
T00032681,S0001,,2025-08-21T13:10:14,In-Store,16650,501,17151
T00032682,S0001,C000854,2025-08-21T19:44:17,In-Store,5490,58,5548
T00032683,S0001,C000690,2025-08-21T13:03:20,In-Store,4013,0,4013
T00032684,S0001,C000307,2025-08-21T16:27:55,In-Store,9467,478,9945
T00032685,S0001,C000499,2025-08-21T08:58:52,In-Store,12720,272,12992
T00032686,S0001,C000888,2025-08-21T12:17:16,In-Store,11458,867,12325
T00032687,S0001,C000771,2025-08-21T18:41:49,In-Store,983,28,1011
T00032688,S0001,C000617,2025-08-21T19:03:52,In-Store,3629,53,3682
T00032689,S0001,C000105,2025-08-21T19:03:12,In-Store,8897,122,9019
T00032690,S0001,C000900,2025-08-21T19:54:47,In-Store,19479,1020,20499
T00032691,S0001,C000411,2025-08-21T12:36:24,In-Store,5422,88,5510
T00032692,S0001,C000774,2025-08-21T09:47:15,In-Store,2027,44,2071
T00032693,S0001,C000117,2025-08-21T18:27:35,In-Store,4473,133,4606
T00032694,S0001,C000829,2025-08-21T08:51:59,In-Store,4747,235,4982
T00032695,S0001,C000329,2025-08-21T13:33:50,In-Store,4980,242,5222
T00032696,S0001,C000558,2025-08-21T17:34:17,In-Store,17473,1167,18640
T00032697,S0001,C000126,2025-08-21T19:13:24,In-Store,2472,178,2650
T00032698,S0001,,2025-08-21T10:29:46,In-Store,7278,532,7810
T00032699,S0001,C000833,2025-08-21T11:40:51,In-Store,7198,426,7624
T00032700,S0001,C000073,2025-08-21T18:08:11,In-Store,9853,875,10728
T00032701,S0001,C000884,2025-08-21T18:47:18,In-Store,4186,65,4251
T00032702,S0001,C000714,2025-08-21T12:14:30,In-Store,6812,69,6881
T00032703,S0001,C000710,2025-08-21T12:05:54,In-Store,5503,488,5991
T00032704,S0001,C000323,2025-08-21T14:05:58,In-Store,5563,149,5712
T00032705,S0001,,2025-08-21T08:01:47,In-Store,1691,0,1691
T00032706,S0001,C000978,2025-08-21T09:03:15,In-Store,8908,464,9372
T00032707,S0001,C000789,2025-08-21T08:04:09,In-Store,11613,509,12122
T00032708,S0001,C000804,2025-08-21T11:41:40,In-Store,2454,0,2454
T00032709,S0001,C000833,2025-08-21T12:18:26,In-Store,1896,32,1928
T00032710,S0001,C000456,2025-08-21T11:22:28,In-Store,5723,301,6024
T00032711,S0001,C000235,2025-08-21T08:45:59,In-Store,4734,0,4734
T00032712,S0001,,2025-08-21T13:24:36,In-Store,6597,0,6597
T00032713,S0001,C000560,2025-08-21T15:33:08,In-Store,7495,623,8118
T00032714,S0001,C000833,2025-08-21T19:55:50,In-Store,4529,0,4529
T00032715,S0001,C000361,2025-08-21T11:51:21,In-Store,3686,0,3686
T00032716,S0001,C000338,2025-08-21T12:31:03,In-Store,2991,186,3177
T00032717,S0001,C000651,2025-08-21T16:35:42,In-Store,4207,171,4378
T00032718,S0001,C000075,2025-08-21T12:26:43,In-Store,6441,340,6781
T00032719,S0001,C000571,2025-08-21T12:52:46,In-Store,13191,556,13747
T00032720,S0001,C000187,2025-08-21T08:50:30,In-Store,7679,438,8117
T00032721,S0001,C000587,2025-08-21T19:21:22,In-Store,5206,289,5495
T00032722,S0001,C000880,2025-08-21T12:39:16,In-Store,12699,733,13432
T00032723,S0001,C000489,2025-08-21T18:52:06,In-Store,3378,142,3520
T00032724,S0001,C000789,2025-08-21T13:26:34,In-Store,2219,0,2219
T00032725,S0001,C000878,2025-08-21T08:23:20,In-Store,3688,60,3748
T00032726,S0001,C000097,2025-08-21T10:43:35,In-Store,8145,0,8145
T00032727,S0001,,2025-08-21T17:59:35,In-Store,6329,313,6642
T00032728,S0001,C000025,2025-08-21T08:14:04,In-Store,5206,0,5206
T00032729,S0001,C000643,2025-08-21T18:04:28,In-Store,3469,129,3598
T00032730,S0001,C000517,2025-08-21T09:37:35,In-Store,6721,411,7132
T00032731,S0001,C000267,2025-08-21T17:01:44,In-Store,5933,223,6156
T00032732,S0001,C000042,2025-08-21T19:30:12,In-Store,10036,310,10346
T00032733,S0001,C000765,2025-08-21T19:02:59,In-Store,3801,285,4086
T00032734,S0001,C000885,2025-08-21T18:15:25,In-Store,9018,769,9787
T00032735,S0001,C000271,2025-08-21T17:23:15,In-Store,8482,480,8962
T00032736,S0001,C000785,2025-08-21T14:45:14,In-Store,10068,481,10549
T00032737,S0001,C000735,2025-08-21T18:14:01,In-Store,5007,345,5352
T00032738,S0001,C000205,2025-08-21T08:07:53,In-Store,6324,0,6324
T00032739,S0001,C000298,2025-08-21T18:27:49,In-Store,4492,134,4626
T00032740,S0001,C000324,2025-08-21T09:51:05,In-Store,6332,300,6632
T00032741,S0001,C000388,2025-08-21T10:13:16,In-Store,6401,203,6604
T00032742,S0001,C000642,2025-08-21T17:55:31,In-Store,6617,446,7063
T00032743,S0001,C000827,2025-08-21T12:28:33,In-Store,4040,155,4195
T00032744,S0001,C000744,2025-08-21T18:50:29,In-Store,5975,399,6374
T00032745,S0001,C000663,2025-08-21T17:48:45,In-Store,8878,173,9051
T00032746,S0001,C000468,2025-08-21T09:53:40,In-Store,8759,435,9194
T00032747,S0001,C000259,2025-08-21T18:05:04,In-Store,13361,969,14330
T00032748,S0001,C000841,2025-08-21T09:17:55,In-Store,7347,310,7657
T00032749,S0001,C000143,2025-08-21T18:24:49,In-Store,18141,1431,19572
T00032750,S0001,C000737,2025-08-21T18:01:06,In-Store,6408,268,6676
T00032751,S0001,C000666,2025-08-21T19:51:53,In-Store,6348,481,6829
T00032752,S0001,C000780,2025-08-21T09:46:25,In-Store,4500,299,4799
T00032753,S0001,C000750,2025-08-21T15:37:22,In-Store,2119,67,2186
T00032754,S0001,C000815,2025-08-21T18:01:32,In-Store,11467,450,11917
T00032755,S0001,C000546,2025-08-21T11:25:28,In-Store,3747,132,3879
T00032756,S0001,C000010,2025-08-21T18:51:24,In-Store,10313,429,10742
T00032757,S0001,C000910,2025-08-21T12:26:04,In-Store,5147,274,5421
T00032758,S0001,C000613,2025-08-21T18:47:48,In-Store,8899,319,9218
T00032759,S0001,C000137,2025-08-21T17:04:17,In-Store,4587,0,4587
T00032760,S0001,C000380,2025-08-21T13:54:24,In-Store,10467,363,10830
T00032761,S0001,C000807,2025-08-21T16:48:59,In-Store,4643,0,4643
T00032762,S0001,C000121,2025-08-21T08:24:59,In-Store,4418,319,4737
T00032763,S0001,C000009,2025-08-21T17:09:53,In-Store,8866,371,9237
T00032764,S0001,C000235,2025-08-21T14:22:40,In-Store,8531,758,9289
T00032765,S0001,C000722,2025-08-21T11:21:55,In-Store,3804,219,4023
T00032766,S0001,C000627,2025-08-21T19:19:36,In-Store,3488,239,3727
T00032767,S0001,C000613,2025-08-21T12:12:37,In-Store,10027,505,10532
T00032768,S0001,C000489,2025-08-21T13:07:16,In-Store,8977,668,9645
T00032769,S0001,C000729,2025-08-21T13:49:08,In-Store,15464,826,16290
T00032770,S0001,C000186,2025-08-21T11:23:46,In-Store,14952,426,15378
T00032771,S0001,C000513,2025-08-21T20:38:39,Online,3343,138,3481
T00032772,S0001,C000866,2025-08-21T21:19:04,Online,1659,49,1708
T00032773,S0001,C000087,2025-08-21T11:56:16,Online,7411,295,7706
T00032774,S0001,C000972,2025-08-21T10:06:22,Online,3190,176,3366
T00032775,S0001,,2025-08-21T20:16:42,Online,2893,0,2893
T00032776,S0001,C000463,2025-08-21T19:55:22,Online,9684,689,10373
T00032777,S0001,C000232,2025-08-21T10:03:49,Online,5431,232,5663
T00032778,S0001,C000882,2025-08-21T11:01:53,Online,2530,174,2704
T00032779,S0001,C000670,2025-08-21T19:49:12,Online,15300,809,16109
T00032780,S0001,C000234,2025-08-21T11:30:56,Online,9581,137,9718
T00032781,S0001,C000263,2025-08-21T20:53:03,Online,3113,155,3268
T00032782,S0001,C000188,2025-08-21T21:13:15,Online,3674,154,3828
T00032783,S0001,C000967,2025-08-21T10:47:42,Online,5244,148,5392
T00032784,S0001,C000282,2025-08-21T11:24:02,Online,10835,310,11145
T00032785,S0001,,2025-08-21T10:25:07,Online,5464,0,5464
T00032786,S0001,C000504,2025-08-21T12:06:59,Online,4151,0,4151
T00032787,S0001,C000443,2025-08-21T11:26:42,Online,6533,176,6709
T00032788,S0001,C000903,2025-08-21T19:24:42,Online,4125,0,4125
T00032789,S0001,C000622,2025-08-21T21:52:06,Online,15047,1009,16056
T00032790,S0001,C000418,2025-08-21T09:17:20,Online,10362,610,10972
T00032791,S0001,,2025-08-21T19:45:43,Online,5288,0,5288
T00032792,S0001,,2025-08-21T09:50:40,Online,13560,769,14329
T00032793,S0001,C000847,2025-08-21T19:54:17,Online,6585,549,7134
T00032794,S0001,C000257,2025-08-21T11:48:52,Online,8623,590,9213
