product_id,upc,brand,product_name,category,subcategory,size,unit_of_measure,base_price_cents,tax_code,is_perishable,is_age_restricted,brand_tier,created_date
P01672,100000001671,Mancino Select,Mancino Select Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,961,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01673,100000001672,Mancino Private Label,Mancino Private Label Dog Kibble 12 pk,Pet Food,Dog Kibble,12 pk,ct,1444,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01674,100000001673,Gotham Goods,Gotham Goods Dog Kibble 6 pk,Pet Food,Dog Kibble,6 pk,ct,1376,FOOD_TAXABLE,False,False,National,2024-01-15
P01675,100000001674,EastRiver,EastRiver Bread 1 L,Bakery,Bread,1 L,L,330,FOOD_NONTAX,True,False,National,2024-01-15
P01676,100000001675,Mancino Select,Mancino Select Frozen Pizza 1 lb,Frozen Foods,Frozen Pizza,1 lb,lb,927,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01677,100000001676,EastRiver,EastRiver Cat Kibble 16 oz,Pet Food,Cat Kibble,16 oz,oz,1628,FOOD_TAXABLE,False,False,National,2024-01-15
P01678,100000001677,Village Choice,Village Choice Yogurt 750 ml,Dairy & Eggs,Yogurt,750 ml,ml,342,FOOD_NONTAX,True,False,Premium,2024-01-15
P01679,100000001678,Mancino Select,Mancino Select Tomato Sauce 750 ml,Condiments/Sauces/Spices,Tomato Sauce,750 ml,ml,582,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01680,100000001679,Gotham Goods,Gotham Goods Beer 16 oz,Alcohol,Beer,16 oz,oz,1577,ALCOHOL,False,True,National,2024-01-15
P01681,100000001680,Mancino Private Label,Mancino Private Label Potato Chips 6 pk,Snacks/Cookies/Chips,Potato Chips,6 pk,ct,486,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01682,100000001681,EastRiver,EastRiver Soda 12 oz,Beverages,Soda,12 oz,oz,570,FOOD_TAXABLE,False,False,National,2024-01-15
P01683,100000001682,Gotham Goods,Gotham Goods Pasta 16 oz,Grains and Pasta,Pasta,16 oz,oz,474,FOOD_NONTAX,False,False,National,2024-01-15
P01684,100000001683,Hudson Valley,Hudson Valley Bread 750 ml,Bakery,Bread,750 ml,ml,366,FOOD_NONTAX,True,False,National,2024-01-15
P01685,100000001684,SoHo Artisan,SoHo Artisan Tomato Sauce 1 L,Condiments/Sauces/Spices,Tomato Sauce,1 L,L,356,FOOD_NONTAX,False,False,Premium,2024-01-15
P01686,100000001685,EastRiver,EastRiver Milk 2 lb,Dairy & Eggs,Milk,2 lb,lb,253,FOOD_NONTAX,True,False,National,2024-01-15
P01687,100000001686,Harbor & Co.,Harbor & Co. Dog Kibble 32 oz,Pet Food,Dog Kibble,32 oz,oz,1454,FOOD_TAXABLE,False,False,National,2024-01-15
P01688,100000001687,MetroFresh,MetroFresh Bread 1 L,Bakery,Bread,1 L,L,539,FOOD_NONTAX,True,False,National,2024-01-15
P01689,100000001688,Mancino Private Label,Mancino Private Label Beer 1 lb,Alcohol,Beer,1 lb,lb,1507,ALCOHOL,False,True,Private Label,2024-01-15
P01690,100000001689,EastRiver,EastRiver Tomato Sauce 24 oz,Condiments/Sauces/Spices,Tomato Sauce,24 oz,oz,583,FOOD_NONTAX,False,False,National,2024-01-15
P01691,100000001690,Gotham Goods,Gotham Goods Soda 32 oz,Beverages,Soda,32 oz,oz,539,FOOD_TAXABLE,False,False,National,2024-01-15
P01692,100000001691,Gotham Goods,Gotham Goods Bread 6 pk,Bakery,Bread,6 pk,ct,464,FOOD_NONTAX,True,False,National,2024-01-15
P01693,100000001692,Village Choice,Village Choice Flour 1 L,Baking,Flour,1 L,L,381,FOOD_NONTAX,False,False,Premium,2024-01-15
P01694,100000001693,Mancino Essentials,Mancino Essentials Cat Kibble 12 oz,Pet Food,Cat Kibble,12 oz,oz,1390,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01695,100000001694,Mancino Essentials,Mancino Essentials Prepared Salad 12 pk,Prepared Meals,Prepared Salad,12 pk,ct,962,FOOD_TAXABLE,True,False,Private Label,2024-01-15
P01696,100000001695,Mancino Select,Mancino Select Milk 16 oz,Dairy & Eggs,Milk,16 oz,oz,400,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01697,100000001696,Hudson Valley,Hudson Valley Sparkling Water 6 pk,Beverages,Sparkling Water,6 pk,ct,675,FOOD_TAXABLE,False,False,National,2024-01-15
P01698,100000001697,Village Choice,Village Choice Beer 750 ml,Alcohol,Beer,750 ml,ml,1510,ALCOHOL,False,True,Premium,2024-01-15
P01699,100000001698,MetroFresh,MetroFresh Soda 6 pk,Beverages,Soda,6 pk,ct,437,FOOD_TAXABLE,False,False,National,2024-01-15
P01700,100000001699,MetroFresh,MetroFresh Chicken 1 lb,Meat and Seafood,Chicken,1 lb,lb,1009,FOOD_NONTAX,True,False,National,2024-01-15
P01701,100000001700,Mancino Select,Mancino Select Bread 2 lb,Bakery,Bread,2 lb,lb,251,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01702,100000001701,MetroFresh,MetroFresh Pasta 24 oz,Grains and Pasta,Pasta,24 oz,oz,326,FOOD_NONTAX,False,False,National,2024-01-15
P01703,100000001702,EastRiver,EastRiver Wine 12 pk,Alcohol,Wine,12 pk,ct,1645,ALCOHOL,False,True,National,2024-01-15
P01704,100000001703,Mancino Essentials,Mancino Essentials Cereal 24 oz,Breakfast & Cereal,Cereal,24 oz,oz,507,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01705,100000001704,Mancino Essentials,Mancino Essentials Cold Cuts 16 oz,Deli,Cold Cuts,16 oz,oz,828,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01706,100000001705,Mancino Essentials,Mancino Essentials Salmon 12 pk,Meat and Seafood,Salmon,12 pk,ct,1072,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01707,100000001706,Gotham Goods,Gotham Goods Pasta 2 lb,Grains and Pasta,Pasta,2 lb,lb,186,FOOD_NONTAX,False,False,National,2024-01-15
P01708,100000001707,Mancino Private Label,Mancino Private Label Chocolate 32 oz,Candy,Chocolate,32 oz,oz,409,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01709,100000001708,Harbor & Co.,Harbor & Co. Flour 16 oz,Baking,Flour,16 oz,oz,531,FOOD_NONTAX,False,False,National,2024-01-15
P01710,100000001709,Hudson Valley,Hudson Valley Pasta 1 L,Grains and Pasta,Pasta,1 L,L,263,FOOD_NONTAX,False,False,National,2024-01-15
P01711,100000001710,Gotham Goods,Gotham Goods Tomato Sauce 750 ml,Condiments/Sauces/Spices,Tomato Sauce,750 ml,ml,475,FOOD_NONTAX,False,False,National,2024-01-15
P01712,100000001711,MetroFresh,MetroFresh Beer 16 oz,Alcohol,Beer,16 oz,oz,1555,ALCOHOL,False,True,National,2024-01-15
P01713,100000001712,Hudson Valley,Hudson Valley Sparkling Water 1 L,Beverages,Sparkling Water,1 L,L,351,FOOD_TAXABLE,False,False,National,2024-01-15
P01714,100000001713,Harbor & Co.,Harbor & Co. Cat Kibble 12 pk,Pet Food,Cat Kibble,12 pk,ct,1349,FOOD_TAXABLE,False,False,National,2024-01-15
P01715,100000001714,Mancino Essentials,Mancino Essentials Cat Kibble 12 pk,Pet Food,Cat Kibble,12 pk,ct,1528,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01716,100000001715,Mancino Essentials,Mancino Essentials Potato Chips 750 ml,Snacks/Cookies/Chips,Potato Chips,750 ml,ml,539,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01717,100000001716,Mancino Private Label,Mancino Private Label Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1605,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01718,100000001717,Harbor & Co.,Harbor & Co. Chicken 750 ml,Meat and Seafood,Chicken,750 ml,ml,950,FOOD_NONTAX,True,False,National,2024-01-15
P01719,100000001718,EastRiver,EastRiver Sparkling Water 32 oz,Beverages,Sparkling Water,32 oz,oz,548,FOOD_TAXABLE,False,False,National,2024-01-15
P01720,100000001719,Mancino Select,Mancino Select Tomato Sauce 6 pk,Condiments/Sauces/Spices,Tomato Sauce,6 pk,ct,472,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01721,100000001720,Gotham Goods,Gotham Goods Dog Kibble 32 oz,Pet Food,Dog Kibble,32 oz,oz,1538,FOOD_TAXABLE,False,False,National,2024-01-15
P01722,100000001721,SoHo Artisan,SoHo Artisan Soda 750 ml,Beverages,Soda,750 ml,ml,576,FOOD_TAXABLE,False,False,Premium,2024-01-15
P01723,100000001722,Hudson Valley,Hudson Valley Bread 24 oz,Bakery,Bread,24 oz,oz,283,FOOD_NONTAX,True,False,National,2024-01-15
P01724,100000001723,Harbor & Co.,Harbor & Co. Prepared Salad 32 oz,Prepared Meals,Prepared Salad,32 oz,oz,1025,FOOD_TAXABLE,True,False,National,2024-01-15
P01725,100000001724,Harbor & Co.,Harbor & Co. Chocolate 12 pk,Candy,Chocolate,12 pk,ct,424,FOOD_TAXABLE,False,False,National,2024-01-15
P01726,100000001725,EastRiver,EastRiver Cat Kibble 24 oz,Pet Food,Cat Kibble,24 oz,oz,1509,FOOD_TAXABLE,False,False,National,2024-01-15
P01727,100000001726,Harbor & Co.,Harbor & Co. Cat Kibble 12 oz,Pet Food,Cat Kibble,12 oz,oz,1395,FOOD_TAXABLE,False,False,National,2024-01-15
P01728,100000001727,Harbor & Co.,Harbor & Co. Potato Chips 16 oz,Snacks/Cookies/Chips,Potato Chips,16 oz,oz,580,FOOD_NONTAX,False,False,National,2024-01-15
P01729,100000001728,Hudson Valley,Hudson Valley Tomato Sauce 1 L,Condiments/Sauces/Spices,Tomato Sauce,1 L,L,550,FOOD_NONTAX,False,False,National,2024-01-15
P01730,100000001729,Hudson Valley,Hudson Valley Beer 1 lb,Alcohol,Beer,1 lb,lb,1657,ALCOHOL,False,True,National,2024-01-15
P01731,100000001730,Mancino Select,Mancino Select Chicken 750 ml,Meat and Seafood,Chicken,750 ml,ml,1242,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01732,100000001731,Harbor & Co.,Harbor & Co. Bread 750 ml,Bakery,Bread,750 ml,ml,263,FOOD_NONTAX,True,False,National,2024-01-15
P01733,100000001732,Gotham Goods,Gotham Goods Frozen Pizza 2 lb,Frozen Foods,Frozen Pizza,2 lb,lb,664,FOOD_NONTAX,False,False,National,2024-01-15
P01734,100000001733,Harbor & Co.,Harbor & Co. Chicken 32 oz,Meat and Seafood,Chicken,32 oz,oz,1000,FOOD_NONTAX,True,False,National,2024-01-15
P01735,100000001734,MetroFresh,MetroFresh Potato Chips 32 oz,Snacks/Cookies/Chips,Potato Chips,32 oz,oz,324,FOOD_NONTAX,False,False,National,2024-01-15
P01736,100000001735,EastRiver,EastRiver Frozen Pizza 12 pk,Frozen Foods,Frozen Pizza,12 pk,ct,687,FOOD_NONTAX,False,False,National,2024-01-15
P01737,100000001736,Fifth Ave Reserve,Fifth Ave Reserve Prepared Salad 32 oz,Prepared Meals,Prepared Salad,32 oz,oz,757,FOOD_TAXABLE,True,False,Premium,2024-01-15
P01738,100000001737,EastRiver,EastRiver Potato Chips 2 lb,Snacks/Cookies/Chips,Potato Chips,2 lb,lb,258,FOOD_NONTAX,False,False,National,2024-01-15
P01739,100000001738,Harbor & Co.,Harbor & Co. Potato Chips 24 oz,Snacks/Cookies/Chips,Potato Chips,24 oz,oz,375,FOOD_NONTAX,False,False,National,2024-01-15
P01740,100000001739,MetroFresh,MetroFresh Flour 6 pk,Baking,Flour,6 pk,ct,420,FOOD_NONTAX,False,False,National,2024-01-15
P01741,100000001740,Hudson Valley,Hudson Valley Milk 12 oz,Dairy & Eggs,Milk,12 oz,oz,297,FOOD_NONTAX,True,False,National,2024-01-15
P01742,100000001741,Village Choice,Village Choice Yogurt 12 pk,Dairy & Eggs,Yogurt,12 pk,ct,556,FOOD_NONTAX,True,False,Premium,2024-01-15
P01743,100000001742,MetroFresh,MetroFresh Milk 16 oz,Dairy & Eggs,Milk,16 oz,oz,419,FOOD_NONTAX,True,False,National,2024-01-15
P01744,100000001743,MetroFresh,MetroFresh Chocolate 6 pk,Candy,Chocolate,6 pk,ct,241,FOOD_TAXABLE,False,False,National,2024-01-15
P01745,100000001744,Harbor & Co.,Harbor & Co. Prepared Salad 1 lb,Prepared Meals,Prepared Salad,1 lb,lb,826,FOOD_TAXABLE,True,False,National,2024-01-15
P01746,100000001745,Hudson Valley,Hudson Valley Tomato Sauce 6 pk,Condiments/Sauces/Spices,Tomato Sauce,6 pk,ct,508,FOOD_NONTAX,False,False,National,2024-01-15
P01747,100000001746,Mancino Essentials,Mancino Essentials Cat Kibble 2 lb,Pet Food,Cat Kibble,2 lb,lb,1465,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01748,100000001747,EastRiver,EastRiver Salmon 32 oz,Meat and Seafood,Salmon,32 oz,oz,1215,FOOD_NONTAX,True,False,National,2024-01-15
P01749,100000001748,EastRiver,EastRiver Milk 12 oz,Dairy & Eggs,Milk,12 oz,oz,308,FOOD_NONTAX,True,False,National,2024-01-15
P01750,100000001749,Mancino Essentials,Mancino Essentials Flour 32 oz,Baking,Flour,32 oz,oz,661,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01751,100000001750,Mancino Private Label,Mancino Private Label Prepared Salad 12 pk,Prepared Meals,Prepared Salad,12 pk,ct,950,FOOD_TAXABLE,True,False,Private Label,2024-01-15
P01752,100000001751,Mancino Private Label,Mancino Private Label Soda 2 lb,Beverages,Soda,2 lb,lb,516,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01753,100000001752,Mancino Essentials,Mancino Essentials Cereal 1 lb,Breakfast & Cereal,Cereal,1 lb,lb,553,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01754,100000001753,Mancino Private Label,Mancino Private Label Potato Chips 1 lb,Snacks/Cookies/Chips,Potato Chips,1 lb,lb,544,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01755,100000001754,Gotham Goods,Gotham Goods Cold Cuts 12 pk,Deli,Cold Cuts,12 pk,ct,644,FOOD_NONTAX,True,False,National,2024-01-15
P01756,100000001755,Gotham Goods,Gotham Goods Prepared Salad 1 L,Prepared Meals,Prepared Salad,1 L,L,815,FOOD_TAXABLE,True,False,National,2024-01-15
P01757,100000001756,Village Choice,Village Choice Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1593,FOOD_TAXABLE,False,False,Premium,2024-01-15
P01758,100000001757,Hudson Valley,Hudson Valley Soda 1 lb,Beverages,Soda,1 lb,lb,429,FOOD_TAXABLE,False,False,National,2024-01-15
P01759,100000001758,MetroFresh,MetroFresh Chocolate 24 oz,Candy,Chocolate,24 oz,oz,498,FOOD_TAXABLE,False,False,National,2024-01-15
P01760,100000001759,Hudson Valley,Hudson Valley Sparkling Water 32 oz,Beverages,Sparkling Water,32 oz,oz,623,FOOD_TAXABLE,False,False,National,2024-01-15
P01761,100000001760,Gotham Goods,Gotham Goods Cat Kibble 2 lb,Pet Food,Cat Kibble,2 lb,lb,1514,FOOD_TAXABLE,False,False,National,2024-01-15
P01762,100000001761,Gotham Goods,Gotham Goods Wine 1 L,Alcohol,Wine,1 L,L,1645,ALCOHOL,False,True,National,2024-01-15
P01763,100000001762,Mancino Select,Mancino Select Tomato Sauce 12 pk,Condiments/Sauces/Spices,Tomato Sauce,12 pk,ct,682,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01764,100000001763,Hudson Valley,Hudson Valley Milk 6 pk,Dairy & Eggs,Milk,6 pk,ct,251,FOOD_NONTAX,True,False,National,2024-01-15
P01765,100000001764,Village Choice,Village Choice Wine 24 oz,Alcohol,Wine,24 oz,oz,1650,ALCOHOL,False,True,Premium,2024-01-15
P01766,100000001765,Mancino Essentials,Mancino Essentials Potato Chips 24 oz,Snacks/Cookies/Chips,Potato Chips,24 oz,oz,565,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01767,100000001766,MetroFresh,MetroFresh Flour 12 pk,Baking,Flour,12 pk,ct,484,FOOD_NONTAX,False,False,National,2024-01-15
P01768,100000001767,EastRiver,EastRiver Chicken 24 oz,Meat and Seafood,Chicken,24 oz,oz,1051,FOOD_NONTAX,True,False,National,2024-01-15
P01769,100000001768,Mancino Private Label,Mancino Private Label Dog Kibble 750 ml,Pet Food,Dog Kibble,750 ml,ml,1477,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01770,100000001769,Mancino Essentials,Mancino Essentials Dog Kibble 16 oz,Pet Food,Dog Kibble,16 oz,oz,1659,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01771,100000001770,Mancino Select,Mancino Select Beer 32 oz,Alcohol,Beer,32 oz,oz,1559,ALCOHOL,False,True,Private Label,2024-01-15
P01772,100000001771,Hudson Valley,Hudson Valley Potato Chips 12 pk,Snacks/Cookies/Chips,Potato Chips,12 pk,ct,274,FOOD_NONTAX,False,False,National,2024-01-15
P01773,100000001772,Harbor & Co.,Harbor & Co. Wine 12 pk,Alcohol,Wine,12 pk,ct,1470,ALCOHOL,False,True,National,2024-01-15
P01774,100000001773,MetroFresh,MetroFresh Flour 1 lb,Baking,Flour,1 lb,lb,503,FOOD_NONTAX,False,False,National,2024-01-15
P01775,100000001774,EastRiver,EastRiver Bread 750 ml,Bakery,Bread,750 ml,ml,486,FOOD_NONTAX,True,False,National,2024-01-15
P01776,100000001775,EastRiver,EastRiver Pasta 750 ml,Grains and Pasta,Pasta,750 ml,ml,361,FOOD_NONTAX,False,False,National,2024-01-15
P01777,100000001776,SoHo Artisan,SoHo Artisan Prepared Salad 6 pk,Prepared Meals,Prepared Salad,6 pk,ct,974,FOOD_TAXABLE,True,False,Premium,2024-01-15
P01778,100000001777,Gotham Goods,Gotham Goods Chocolate 16 oz,Candy,Chocolate,16 oz,oz,167,FOOD_TAXABLE,False,False,National,2024-01-15
P01779,100000001778,Hudson Valley,Hudson Valley Sparkling Water 2 lb,Beverages,Sparkling Water,2 lb,lb,575,FOOD_TAXABLE,False,False,National,2024-01-15
P01780,100000001779,MetroFresh,MetroFresh Soda 1 lb,Beverages,Soda,1 lb,lb,442,FOOD_TAXABLE,False,False,National,2024-01-15
P01781,100000001780,Gotham Goods,Gotham Goods Salmon 32 oz,Meat and Seafood,Salmon,32 oz,oz,955,FOOD_NONTAX,True,False,National,2024-01-15
P01782,100000001781,SoHo Artisan,SoHo Artisan Bread 24 oz,Bakery,Bread,24 oz,oz,512,FOOD_NONTAX,True,False,Premium,2024-01-15
P01783,100000001782,Gotham Goods,Gotham Goods Milk 1 L,Dairy & Eggs,Milk,1 L,L,423,FOOD_NONTAX,True,False,National,2024-01-15
P01784,100000001783,Harbor & Co.,Harbor & Co. Chocolate 16 oz,Candy,Chocolate,16 oz,oz,413,FOOD_TAXABLE,False,False,National,2024-01-15
P01785,100000001784,Hudson Valley,Hudson Valley Dog Kibble 2 lb,Pet Food,Dog Kibble,2 lb,lb,1610,FOOD_TAXABLE,False,False,National,2024-01-15
P01786,100000001785,MetroFresh,MetroFresh Frozen Pizza 2 lb,Frozen Foods,Frozen Pizza,2 lb,lb,903,FOOD_NONTAX,False,False,National,2024-01-15
P01787,100000001786,Fifth Ave Reserve,Fifth Ave Reserve Frozen Pizza 6 pk,Frozen Foods,Frozen Pizza,6 pk,ct,680,FOOD_NONTAX,False,False,Premium,2024-01-15
P01788,100000001787,Mancino Select,Mancino Select Soda 1 L,Beverages,Soda,1 L,L,650,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01789,100000001788,Village Choice,Village Choice Milk 1 lb,Dairy & Eggs,Milk,1 lb,lb,436,FOOD_NONTAX,True,False,Premium,2024-01-15
P01790,100000001789,EastRiver,EastRiver Frozen Pizza 6 pk,Frozen Foods,Frozen Pizza,6 pk,ct,777,FOOD_NONTAX,False,False,National,2024-01-15
P01791,100000001790,SoHo Artisan,SoHo Artisan Milk 750 ml,Dairy & Eggs,Milk,750 ml,ml,466,FOOD_NONTAX,True,False,Premium,2024-01-15
P01792,100000001791,Mancino Private Label,Mancino Private Label Wine 1 L,Alcohol,Wine,1 L,L,1673,ALCOHOL,False,True,Private Label,2024-01-15
P01793,100000001792,Mancino Private Label,Mancino Private Label Bread 6 pk,Bakery,Bread,6 pk,ct,499,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01794,100000001793,Hudson Valley,Hudson Valley Cereal 32 oz,Breakfast & Cereal,Cereal,32 oz,oz,638,FOOD_NONTAX,False,False,National,2024-01-15
P01795,100000001794,Village Choice,Village Choice Salmon 32 oz,Meat and Seafood,Salmon,32 oz,oz,1270,FOOD_NONTAX,True,False,Premium,2024-01-15
P01796,100000001795,Mancino Private Label,Mancino Private Label Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1509,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01797,100000001796,Fifth Ave Reserve,Fifth Ave Reserve Sparkling Water 1 lb,Beverages,Sparkling Water,1 lb,lb,391,FOOD_TAXABLE,False,False,Premium,2024-01-15
P01798,100000001797,Mancino Private Label,Mancino Private Label Yogurt 12 oz,Dairy & Eggs,Yogurt,12 oz,oz,297,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01799,100000001798,Fifth Ave Reserve,Fifth Ave Reserve Prepared Salad 1 L,Prepared Meals,Prepared Salad,1 L,L,757,FOOD_TAXABLE,True,False,Premium,2024-01-15
P01800,100000001799,Gotham Goods,Gotham Goods Sparkling Water 12 pk,Beverages,Sparkling Water,12 pk,ct,678,FOOD_TAXABLE,False,False,National,2024-01-15
P01801,100000001800,Gotham Goods,Gotham Goods Chocolate 1 L,Candy,Chocolate,1 L,L,477,FOOD_TAXABLE,False,False,National,2024-01-15
P01802,100000001801,MetroFresh,MetroFresh Chicken 2 lb,Meat and Seafood,Chicken,2 lb,lb,1054,FOOD_NONTAX,True,False,National,2024-01-15
P01803,100000001802,EastRiver,EastRiver Dog Kibble 12 oz,Pet Food,Dog Kibble,12 oz,oz,1452,FOOD_TAXABLE,False,False,National,2024-01-15
P01804,100000001803,EastRiver,EastRiver Tomato Sauce 32 oz,Condiments/Sauces/Spices,Tomato Sauce,32 oz,oz,545,FOOD_NONTAX,False,False,National,2024-01-15
P01805,100000001804,Harbor & Co.,Harbor & Co. Cold Cuts 750 ml,Deli,Cold Cuts,750 ml,ml,767,FOOD_NONTAX,True,False,National,2024-01-15
P01806,100000001805,EastRiver,EastRiver Prepared Salad 12 pk,Prepared Meals,Prepared Salad,12 pk,ct,1080,FOOD_TAXABLE,True,False,National,2024-01-15
P01807,100000001806,EastRiver,EastRiver Pasta 32 oz,Grains and Pasta,Pasta,32 oz,oz,289,FOOD_NONTAX,False,False,National,2024-01-15
P01808,100000001807,Mancino Select,Mancino Select Chocolate 12 oz,Candy,Chocolate,12 oz,oz,431,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01809,100000001808,Mancino Select,Mancino Select Salmon 12 pk,Meat and Seafood,Salmon,12 pk,ct,1060,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01810,100000001809,Mancino Essentials,Mancino Essentials Pasta 16 oz,Grains and Pasta,Pasta,16 oz,oz,460,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01811,100000001810,EastRiver,EastRiver Salmon 750 ml,Meat and Seafood,Salmon,750 ml,ml,991,FOOD_NONTAX,True,False,National,2024-01-15
P01812,100000001811,Mancino Essentials,Mancino Essentials Beer 16 oz,Alcohol,Beer,16 oz,oz,1690,ALCOHOL,False,True,Private Label,2024-01-15
P01813,100000001812,Harbor & Co.,Harbor & Co. Milk 16 oz,Dairy & Eggs,Milk,16 oz,oz,458,FOOD_NONTAX,True,False,National,2024-01-15
P01814,100000001813,Mancino Essentials,Mancino Essentials Frozen Pizza 16 oz,Frozen Foods,Frozen Pizza,16 oz,oz,937,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01815,100000001814,Mancino Essentials,Mancino Essentials Wine 1 L,Alcohol,Wine,1 L,L,1637,ALCOHOL,False,True,Private Label,2024-01-15
P01816,100000001815,Village Choice,Village Choice Tomato Sauce 2 lb,Condiments/Sauces/Spices,Tomato Sauce,2 lb,lb,685,FOOD_NONTAX,False,False,Premium,2024-01-15
P01817,100000001816,Hudson Valley,Hudson Valley Cereal 24 oz,Breakfast & Cereal,Cereal,24 oz,oz,574,FOOD_NONTAX,False,False,National,2024-01-15
P01818,100000001817,Mancino Private Label,Mancino Private Label Salmon 750 ml,Meat and Seafood,Salmon,750 ml,ml,1218,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01819,100000001818,Harbor & Co.,Harbor & Co. Chicken 1 lb,Meat and Seafood,Chicken,1 lb,lb,990,FOOD_NONTAX,True,False,National,2024-01-15
P01820,100000001819,Harbor & Co.,Harbor & Co. Yogurt 6 pk,Dairy & Eggs,Yogurt,6 pk,ct,254,FOOD_NONTAX,True,False,National,2024-01-15
P01821,100000001820,Mancino Private Label,Mancino Private Label Beer 12 pk,Alcohol,Beer,12 pk,ct,1667,ALCOHOL,False,True,Private Label,2024-01-15
