week,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,weekend_visits_12w,avg_spend_12w,avg_items_12w,week_sin,week_cos
38,1,14,1.0,7.0,4.0,26.712857142857143,5.571428571428571,-0.992708874098054,-0.12053668025532357
39,0,3,3.0,9.0,5.0,25.672222222222224,5.0,-1.0,-1.8369701987210297e-16
40,0,0,5.0,12.0,5.0,24.530833333333334,4.5,-0.992708874098054,0.1205366802553232
41,0,7,5.0,11.0,4.0,24.532727272727275,4.363636363636363,-0.9709418174260521,0.23931566428755738
42,1,14,5.0,10.0,3.0,24.439,4.2,-0.9350162426854148,0.35460488704253557
43,0,5,4.0,10.0,3.0,25.272,4.3,-0.8854560256532101,0.464723172043768
44,0,12,1.0,10.0,3.0,25.272,4.3,-0.822983865893657,0.5680647467311548
3,0,2,1.0,1.0,0.0,6.93,2.0,0.3546048870425356,0.9350162426854148
4,1,9,1.0,1.0,0.0,6.93,2.0,0.4647231720437685,0.8854560256532099
5,0,0,4.0,4.0,2.0,28.5125,6.25,0.5680647467311558,0.8229838658936564
6,0,0,6.0,6.0,2.0,27.485,5.666666666666667,0.6631226582407952,0.7485107481711011
7,0,7,5.0,6.0,2.0,27.485,5.666666666666667,0.7485107481711011,0.6631226582407953
8,0,6,7.0,8.0,2.0,26.6325,5.375,0.8229838658936564,0.5680647467311559
9,1,1,6.0,10.0,2.0,25.303,5.1,0.8854560256532099,0.4647231720437686
10,1,4,6.0,12.0,4.0,26.367499999999996,5.333333333333333,0.9350162426854148,0.35460488704253557
11,0,1,8.0,14.0,5.0,25.517142857142858,5.214285714285714,0.970941817426052,0.23931566428755804
12,0,6,7.0,15.0,5.0,26.446666666666665,5.333333333333333,0.992708874098054,0.120536680255323
13,0,13,5.0,15.0,5.0,26.446666666666665,5.333333333333333,1.0,-1.6081226496766364e-16
14,1,0,6.0,18.0,5.0,23.665000000000003,5.0,0.992708874098054,-0.12053668025532288
15,0,4,5.0,18.0,6.0,25.545555555555556,5.166666666666667,0.9709418174260521,-0.2393156642875575
16,1,11,4.0,18.0,6.0,25.545555555555556,5.166666666666667,0.9350162426854148,-0.35460488704253545
17,0,4,5.0,16.0,5.0,23.995,4.75,0.8854560256532099,-0.4647231720437685
18,0,11,2.0,14.0,5.0,23.79,4.785714285714286,0.8229838658936565,-0.5680647467311557
19,0,0,2.0,15.0,5.0,23.336666666666666,4.733333333333333,0.7485107481711013,-0.663122658240795
20,0,7,2.0,13.0,5.0,23.22307692307692,4.769230769230769,0.6631226582407952,-0.7485107481711012
21,0,14,1.0,11.0,5.0,23.811818181818182,4.909090909090909,0.5680647467311558,-0.8229838658936564
22,1,1,2.0,10.0,3.0,21.561,4.5,0.46472317204376906,-0.8854560256532096
23,0,3,3.0,10.0,4.0,20.047,4.4,0.35460488704253584,-0.9350162426854147
24,0,10,3.0,9.0,4.0,17.89,4.111111111111111,0.23931566428755768,-0.970941817426052
25,0,17,3.0,9.0,4.0,17.89,4.111111111111111,0.12053668025532308,-0.992708874098054
26,0,3,3.0,7.0,4.0,20.53857142857143,4.142857142857143,-3.216245299353273e-16,-1.0
27,0,10,1.0,6.0,3.0,17.165,4.0,-0.12053668025532283,-0.992708874098054
28,0,2,2.0,7.0,3.0,19.14428571428571,4.285714285714286,-0.23931566428755743,-0.9709418174260521
29,1,9,2.0,6.0,2.0,17.131666666666664,4.0,-0.3546048870425356,-0.9350162426854148
30,0,2,3.0,8.0,3.0,18.14,3.875,-0.46472317204376806,-0.8854560256532101
31,1,9,3.0,7.0,3.0,18.304285714285715,3.857142857142857,-0.5680647467311556,-0.8229838658936565
32,0,3,4.0,9.0,5.0,19.628888888888888,4.222222222222222,-0.663122658240795,-0.7485107481711013
33,1,10,4.0,9.0,5.0,19.628888888888888,4.222222222222222,-0.7485107481711011,-0.6631226582407952
34,0,0,4.0,10.0,6.0,21.664,4.5,-0.8229838658936564,-0.5680647467311559
35,0,7,4.0,8.0,4.0,23.86875,4.625,-0.8854560256532096,-0.4647231720437691
36,0,0,3.0,9.0,4.0,22.416666666666668,4.333333333333333,-0.9350162426854147,-0.3546048870425359
37,0,7,3.0,9.0,4.0,22.416666666666668,4.333333333333333,-0.970941817426052,-0.23931566428755774
38,1,14,1.0,8.0,4.0,23.715,4.625,-0.992708874098054,-0.12053668025532357
39,1,3,2.0,9.0,5.0,21.991111111111113,4.444444444444445,-1.0,-1.8369701987210297e-16
40,1,4,2.0,9.0,6.0,22.993333333333332,4.777777777777778,-0.992708874098054,0.1205366802553232
41,1,1,4.0,11.0,7.0,27.525454545454544,5.454545454545454,-0.9709418174260521,0.23931566428755738
42,0,0,8.0,13.0,8.0,31.62076923076923,5.615384615384615,-0.9350162426854148,0.35460488704253557
43,1,6,8.0,14.0,8.0,29.541428571428572,5.285714285714286,-0.8854560256532101,0.464723172043768
44,0,3,10.0,15.0,9.0,31.053333333333335,5.6,-0.822983865893657,0.5680647467311548
3,1,3,3.0,3.0,2.0,36.54,6.666666666666667,0.3546048870425356,0.9350162426854148
4,0,0,5.0,5.0,3.0,27.408000000000005,6.0,0.4647231720437685,0.8854560256532099
5,0,1,6.0,6.0,3.0,26.786666666666665,5.833333333333333,0.5680647467311558,0.8229838658936564
6,0,8,6.0,6.0,3.0,26.786666666666665,5.833333333333333,0.6631226582407952,0.7485107481711011
7,0,15,3.0,6.0,3.0,26.786666666666665,5.833333333333333,0.7485107481711011,0.6631226582407953
8,1,22,1.0,6.0,3.0,26.786666666666665,5.833333333333333,0.8229838658936564,0.5680647467311559
9,0,0,2.0,8.0,4.0,28.9525,5.25,0.8854560256532099,0.4647231720437686
10,0,7,2.0,8.0,4.0,28.9525,5.25,0.9350162426854148,0.35460488704253557
11,0,14,2.0,8.0,4.0,28.9525,5.25,0.970941817426052,0.23931566428755804
12,1,2,3.0,9.0,4.0,29.490000000000002,5.111111111111111,0.992708874098054,0.120536680255323
13,0,1,3.0,11.0,5.0,31.25,5.545454545454546,1.0,-1.6081226496766364e-16
14,0,8,3.0,11.0,5.0,31.25,5.545454545454546,0.992708874098054,-0.12053668025532288
15,0,15,3.0,8.0,3.0,29.26625,5.125,0.9709418174260521,-0.2393156642875575
16,0,22,2.0,6.0,2.0,34.45166666666666,5.166666666666667,0.9350162426854148,-0.35460488704253545
17,0,29,0.0,5.0,2.0,36.606,5.2,0.8854560256532099,-0.4647231720437685
18,0,0,1.0,6.0,2.0,37.126666666666665,5.333333333333333,0.8229838658936565,-0.5680647467311557
19,0,6,2.0,7.0,2.0,34.99142857142857,5.142857142857143,0.7485107481711013,-0.663122658240795
20,0,13,2.0,7.0,2.0,34.99142857142857,5.142857142857143,0.6631226582407952,-0.7485107481711012
21,0,2,3.0,6.0,1.0,31.426666666666666,5.166666666666667,0.5680647467311558,-0.8229838658936564
22,0,9,2.0,6.0,1.0,31.426666666666666,5.166666666666667,0.46472317204376906,-0.8854560256532096
23,0,16,1.0,6.0,1.0,31.426666666666666,5.166666666666667,0.35460488704253584,-0.9350162426854147
24,0,23,1.0,5.0,1.0,30.954,5.4,0.23931566428755768,-0.970941817426052
25,0,30,0.0,3.0,0.0,25.47666666666667,4.0,0.12053668025532308,-0.992708874098054
26,0,37,0.0,3.0,0.0,25.47666666666667,4.0,-3.216245299353273e-16,-1.0
27,0,44,0.0,3.0,0.0,25.47666666666667,4.0,-0.12053668025532283,-0.992708874098054
28,0,51,0.0,3.0,0.0,25.47666666666667,4.0,-0.23931566428755743,-0.9709418174260521
29,0,58,0.0,3.0,0.0,25.47666666666667,4.0,-0.3546048870425356,-0.9350162426854148
30,0,65,0.0,2.0,0.0,18.35,3.0,-0.46472317204376806,-0.8854560256532101
31,0,1,1.0,2.0,0.0,9.79,2.0,-0.5680647467311556,-0.8229838658936565
32,1,6,2.0,3.0,0.0,12.093333333333334,3.0,-0.663122658240795,-0.7485107481711013
33,0,2,5.0,5.0,2.0,25.272,5.2,-0.7485107481711011,-0.6631226582407952
34,1,0,7.0,7.0,2.0,24.13,5.285714285714286,-0.8229838658936564,-0.5680647467311559
35,0,4,7.0,8.0,3.0,24.732499999999998,5.625,-0.8854560256532096,-0.4647231720437691
36,0,11,6.0,8.0,3.0,24.732499999999998,5.625,-0.9350162426854147,-0.3546048870425359
37,0,18,3.0,8.0,3.0,24.732499999999998,5.625,-0.970941817426052,-0.23931566428755774
38,0,2,2.0,9.0,3.0,23.444444444444443,5.333333333333333,-0.992708874098054,-0.12053668025532357
39,0,9,1.0,9.0,3.0,23.444444444444443,5.333333333333333,-1.0,-1.8369701987210297e-16
40,0,16,1.0,9.0,3.0,23.444444444444443,5.333333333333333,-0.992708874098054,0.1205366802553232
41,0,23,1.0,9.0,3.0,23.444444444444443,5.333333333333333,-0.9709418174260521,0.23931566428755738
42,1,1,2.0,11.0,3.0,21.567272727272726,4.818181818181818,-0.9350162426854148,0.35460488704253557
43,0,4,3.0,11.0,4.0,24.378181818181815,5.363636363636363,-0.8854560256532101,0.464723172043768
44,0,11,3.0,10.0,4.0,25.145999999999997,5.4,-0.822983865893657,0.5680647467311548
2,0,4,1.0,1.0,1.0,21.799999999999997,6.0,0.23931566428755774,0.970941817426052
3,0,11,1.0,1.0,1.0,21.799999999999997,6.0,0.3546048870425356,0.9350162426854148
4,0,0,2.0,2.0,1.0,19.099999999999998,5.5,0.4647231720437685,0.8854560256532099
5,0,7,2.0,2.0,1.0,19.099999999999998,5.5,0.5680647467311558,0.8229838658936564
6,1,2,2.0,3.0,1.0,14.753333333333332,4.333333333333333,0.6631226582407952,0.7485107481711011
7,0,3,3.0,4.0,2.0,19.3125,5.0,0.7485107481711011,0.6631226582407953
8,0,10,2.0,4.0,2.0,19.3125,5.0,0.8229838658936564,0.5680647467311559
9,1,2,3.0,5.0,2.0,24.13,5.2,0.8854560256532099,0.4647231720437686
10,1,1,4.0,7.0,3.0,24.94571428571428,4.857142857142857,0.9350162426854148,0.35460488704253557
11,0,1,5.0,9.0,4.0,28.825555555555557,4.888888888888889,0.970941817426052,0.23931566428755804
12,0,8,5.0,9.0,4.0,28.825555555555557,4.888888888888889,0.992708874098054,0.120536680255323
13,1,15,4.0,9.0,4.0,28.825555555555557,4.888888888888889,1.0,-1.6081226496766364e-16
14,0,4,3.0,9.0,4.0,33.98333333333333,5.111111111111111,0.992708874098054,-0.12053668025532288
15,1,11,1.0,9.0,4.0,33.98333333333333,5.111111111111111,0.9709418174260521,-0.2393156642875575
16,1,3,2.0,9.0,5.0,36.621111111111105,5.333333333333333,0.9350162426854148,-0.35460488704253545
17,1,6,3.0,10.0,6.0,37.620999999999995,5.3,0.8854560256532099,-0.4647231720437685
18,1,1,5.0,12.0,7.0,34.39833333333333,5.0,0.8229838658936565,-0.5680647467311557
19,0,2,8.0,14.0,8.0,33.28285714285714,5.071428571428571,0.7485107481711013,-0.663122658240795
20,0,0,9.0,16.0,8.0,30.328125,4.5625,0.6631226582407952,-0.7485107481711012
21,0,7,8.0,15.0,8.0,29.456666666666667,4.466666666666667,0.5680647467311558,-0.8229838658936564
22,0,14,5.0,13.0,7.0,29.836923076923078,4.538461538461538,0.46472317204376906,-0.8854560256532096
23,0,21,2.0,11.0,6.0,27.55181818181818,4.454545454545454,0.35460488704253584,-0.9350162426854147
24,0,0,2.0,13.0,6.0,27.714615384615385,4.538461538461538,0.23931566428755768,-0.970941817426052
25,0,7,2.0,13.0,6.0,27.714615384615385,4.538461538461538,0.12053668025532308,-0.992708874098054
26,1,14,2.0,12.0,5.0,24.339166666666667,4.25,-3.216245299353273e-16,-1.0
27,0,3,3.0,13.0,6.0,24.807692307692307,4.384615384615385,-0.12053668025532283,-0.992708874098054
28,1,10,1.0,12.0,5.0,23.53,4.166666666666667,-0.23931566428755743,-0.9709418174260521
29,0,0,4.0,14.0,5.0,24.464285714285715,4.571428571428571,-0.3546048870425356,-0.9350162426854148
30,0,7,4.0,11.0,4.0,27.26090909090909,5.0,-0.46472317204376806,-0.8854560256532101
31,0,0,5.0,10.0,2.0,23.303,4.1,-0.5680647467311556,-0.8229838658936565
32,1,7,5.0,8.0,2.0,26.7175,4.875,-0.663122658240795,-0.7485107481711013
33,0,4,3.0,9.0,3.0,26.243333333333332,4.888888888888889,-0.7485107481711011,-0.6631226582407952
34,0,11,3.0,9.0,3.0,26.243333333333332,4.888888888888889,-0.8229838658936564,-0.5680647467311559
35,0,1,2.0,10.0,3.0,24.478,4.6,-0.8854560256532096,-0.4647231720437691
36,0,8,2.0,8.0,3.0,23.445,4.5,-0.9350162426854147,-0.3546048870425359
37,1,15,1.0,8.0,3.0,23.445,4.5,-0.970941817426052,-0.23931566428755774
38,0,3,2.0,9.0,4.0,21.826666666666668,4.333333333333333,-0.992708874098054,-0.12053668025532357
39,1,10,1.0,8.0,3.0,20.75125,4.125,-1.0,-1.8369701987210297e-16
40,0,2,3.0,10.0,4.0,23.958000000000002,4.7,-0.992708874098054,0.1205366802553232
41,0,1,4.0,8.0,3.0,21.515,4.375,-0.9709418174260521,0.23931566428755738
42,0,8,3.0,8.0,3.0,21.515,4.375,-0.9350162426854148,0.35460488704253557
43,1,0,5.0,8.0,3.0,21.615,4.5,-0.8854560256532101,0.464723172043768
44,0,1,5.0,10.0,4.0,22.607,4.5,-0.822983865893657,0.5680647467311548
1,0,0,1.0,1.0,0.0,27.72,3.0,0.12053668025532305,0.992708874098054
2,0,7,1.0,1.0,0.0,27.72,3.0,0.23931566428755774,0.970941817426052
3,0,14,1.0,1.0,0.0,27.72,3.0,0.3546048870425356,0.9350162426854148
4,0,2,2.0,2.0,0.0,36.724999999999994,4.5,0.4647231720437685,0.8854560256532099
5,0,9,1.0,2.0,0.0,36.724999999999994,4.5,0.5680647467311558,0.8229838658936564
6,0,16,1.0,2.0,0.0,36.724999999999994,4.5,0.6631226582407952,0.7485107481711011
7,0,23,1.0,2.0,0.0,36.724999999999994,4.5,0.7485107481711011,0.6631226582407953
8,0,2,1.0,3.0,0.0,32.446666666666665,4.666666666666667,0.8229838658936564,0.5680647467311559
9,1,9,1.0,3.0,0.0,32.446666666666665,4.666666666666667,0.8854560256532099,0.4647231720437686
10,0,4,2.0,4.0,1.0,36.87,5.75,0.9350162426854148,0.35460488704253557
11,0,11,2.0,4.0,1.0,36.87,5.75,0.970941817426052,0.23931566428755804
12,1,18,1.0,4.0,1.0,36.87,5.75,0.992708874098054,0.120536680255323
13,0,0,5.0,7.0,2.0,34.058571428571426,6.0,1.0,-1.6081226496766364e-16
14,1,7,4.0,7.0,2.0,34.058571428571426,6.0,0.992708874098054,-0.12053668025532288
15,1,5,6.0,9.0,4.0,32.648888888888884,5.666666666666667,0.9709418174260521,-0.2393156642875575
16,1,5,7.0,9.0,5.0,31.45888888888889,5.555555555555555,0.9350162426854148,-0.35460488704253545
17,1,4,5.0,11.0,7.0,28.814545454545453,5.363636363636363,0.8854560256532099,-0.4647231720437685
18,0,3,6.0,12.0,8.0,28.34583333333333,5.333333333333333,0.8229838658936565,-0.5680647467311557
19,0,10,4.0,12.0,8.0,28.34583333333333,5.333333333333333,0.7485107481711013,-0.663122658240795
20,0,2,4.0,12.0,8.0,29.05,5.416666666666667,0.6631226582407952,-0.7485107481711012
21,0,9,2.0,12.0,8.0,29.05,5.416666666666667,0.5680647467311558,-0.8229838658936564
22,0,16,1.0,11.0,7.0,27.13272727272727,5.090909090909091,0.46472317204376906,-0.8854560256532096
23,0,23,1.0,11.0,7.0,27.13272727272727,5.090909090909091,0.35460488704253584,-0.9350162426854147
24,1,30,0.0,11.0,7.0,27.13272727272727,5.090909090909091,0.23931566428755768,-0.970941817426052
25,0,1,2.0,9.0,7.0,26.205555555555556,4.888888888888889,0.12053668025532308,-0.992708874098054
26,1,8,2.0,9.0,7.0,26.205555555555556,4.888888888888889,-3.216245299353273e-16,-1.0
27,0,0,4.0,9.0,6.0,24.11333333333333,4.555555555555555,-0.12053668025532283,-0.992708874098054
28,1,7,4.0,8.0,5.0,22.75,4.5,-0.23931566428755743,-0.9709418174260521
29,1,5,4.0,8.0,5.0,29.43875,5.375,-0.3546048870425356,-0.9350162426854148
30,0,3,6.0,9.0,6.0,32.23111111111112,5.111111111111111,-0.46472317204376806,-0.8854560256532101
31,0,10,4.0,9.0,6.0,32.23111111111112,5.111111111111111,-0.5680647467311556,-0.8229838658936565
32,1,17,4.0,8.0,6.0,32.2175,5.0,-0.663122658240795,-0.7485107481711013
33,0,3,3.0,9.0,7.0,31.513333333333335,5.111111111111111,-0.7485107481711011,-0.6631226582407952
34,0,0,2.0,10.0,7.0,28.631,4.7,-0.8229838658936564,-0.5680647467311559
35,0,7,2.0,10.0,7.0,28.631,4.7,-0.8854560256532096,-0.4647231720437691
36,0,1,3.0,11.0,7.0,29.042727272727276,4.7272727272727275,-0.9350162426854147,-0.3546048870425359
37,1,8,2.0,9.0,6.0,29.27,4.666666666666667,-0.970941817426052,-0.23931566428755774
38,1,4,3.0,11.0,8.0,28.060000000000002,4.454545454545454,-0.992708874098054,-0.12053668025532357
39,0,4,4.0,10.0,8.0,31.554000000000002,4.9,-1.0,-1.8369701987210297e-16
40,0,0,4.0,11.0,8.0,29.28909090909091,4.818181818181818,-0.992708874098054,0.1205366802553232
41,0,7,4.0,9.0,6.0,26.093333333333334,4.111111111111111,-0.9709418174260521,0.23931566428755738
42,0,14,2.0,7.0,4.0,22.44,4.142857142857143,-0.9350162426854148,0.35460488704253557
43,0,0,2.0,8.0,4.0,20.24625,3.875,-0.8854560256532101,0.464723172043768
44,0,2,3.0,10.0,4.0,21.256,4.1,-0.822983865893657,0.5680647467311548
3,0,2,1.0,1.0,0.0,15.89,5.0,0.3546048870425356,0.9350162426854148
4,0,9,1.0,1.0,0.0,15.89,5.0,0.4647231720437685,0.8854560256532099
5,0,16,1.0,1.0,0.0,15.89,5.0,0.5680647467311558,0.8229838658936564
6,0,23,1.0,1.0,0.0,15.89,5.0,0.6631226582407952,0.7485107481711011
7,0,30,0.0,1.0,0.0,15.89,5.0,0.7485107481711011,0.6631226582407953
8,1,37,0.0,1.0,0.0,15.89,5.0,0.8229838658936564,0.5680647467311559
9,0,5,1.0,2.0,1.0,26.9,4.0,0.8854560256532099,0.4647231720437686
10,1,12,1.0,2.0,1.0,26.9,4.0,0.9350162426854148,0.35460488704253557
11,0,2,3.0,4.0,2.0,29.7575,5.25,0.970941817426052,0.23931566428755804
12,0,0,4.0,5.0,2.0,30.053999999999995,5.2,0.992708874098054,0.120536680255323
13,0,7,3.0,5.0,2.0,30.053999999999995,5.2,1.0,-1.6081226496766364e-16
14,0,14,3.0,5.0,2.0,30.053999999999995,5.2,0.992708874098054,-0.12053668025532288
15,1,21,1.0,4.0,2.0,33.595,5.25,0.9709418174260521,-0.2393156642875575
16,0,3,1.0,5.0,3.0,32.236000000000004,5.2,0.9350162426854148,-0.35460488704253545
17,1,6,2.0,6.0,3.0,29.799999999999997,4.666666666666667,0.8854560256532099,-0.4647231720437685
18,0,5,3.0,7.0,4.0,26.645714285714284,4.428571428571429,0.8229838658936565,-0.5680647467311557
19,0,6,4.0,8.0,4.0,24.005,4.0,0.7485107481711013,-0.663122658240795
20,0,13,3.0,8.0,4.0,24.005,4.0,0.6631226582407952,-0.7485107481711012
21,1,20,2.0,7.0,3.0,22.018571428571427,4.142857142857143,0.5680647467311558,-0.8229838658936564
22,0,3,2.0,8.0,4.0,24.8825,4.375,0.46472317204376906,-0.8854560256532096
23,0,10,1.0,6.0,3.0,22.304999999999996,3.6666666666666665,0.35460488704253584,-0.9350162426854147
24,0,1,2.0,6.0,3.0,21.488333333333333,3.5,0.23931566428755768,-0.970941817426052
25,0,8,2.0,6.0,3.0,21.488333333333333,3.5,0.12053668025532308,-0.992708874098054
26,0,2,2.0,7.0,3.0,21.807142857142857,4.285714285714286,-3.216245299353273e-16,-1.0
27,0,9,2.0,7.0,3.0,21.807142857142857,4.285714285714286,-0.12053668025532283,-0.992708874098054
28,1,0,3.0,8.0,2.0,17.835,3.5,-0.23931566428755743,-0.9709418174260521
29,1,5,4.0,8.0,3.0,18.45,3.75,-0.3546048870425356,-0.9350162426854148
30,0,3,4.0,8.0,3.0,20.67125,4.0,-0.46472317204376806,-0.8854560256532101
31,1,10,4.0,7.0,3.0,22.835714285714285,4.428571428571429,-0.5680647467311556,-0.8229838658936565
32,0,3,6.0,11.0,6.0,24.414545454545454,4.454545454545454,-0.663122658240795,-0.7485107481711013
33,1,10,5.0,11.0,6.0,24.414545454545454,4.454545454545454,-0.7485107481711011,-0.6631226582407952
34,0,4,5.0,11.0,6.0,22.79,4.363636363636363,-0.8229838658936564,-0.5680647467311559
35,1,0,8.0,14.0,6.0,21.15142857142857,4.142857142857143,-0.8854560256532096,-0.4647231720437691
36,0,4,6.0,15.0,7.0,21.993333333333336,4.533333333333333,-0.9350162426854147,-0.3546048870425359
37,0,11,6.0,15.0,7.0,21.993333333333336,4.533333333333333,-0.970941817426052,-0.23931566428755774
38,0,18,5.0,14.0,7.0,21.87,4.214285714285714,-0.992708874098054,-0.12053668025532357
39,0,25,2.0,14.0,7.0,21.87,4.214285714285714,-1.0,-1.8369701987210297e-16
40,1,32,0.0,12.0,7.0,24.1125,4.666666666666667,-0.992708874098054,0.1205366802553232
41,0,5,3.0,14.0,9.0,25.636428571428574,4.928571428571429,-0.9709418174260521,0.23931566428755738
42,0,0,4.0,14.0,8.0,25.517142857142858,5.071428571428571,-0.9350162426854148,0.35460488704253557
43,1,7,4.0,14.0,8.0,25.517142857142858,5.071428571428571,-0.8854560256532101,0.464723172043768
44,1,5,5.0,11.0,6.0,24.597272727272728,5.2727272727272725,-0.822983865893657,0.5680647467311548
2,1,6,1.0,1.0,0.0,11.62,2.0,0.23931566428755774,0.970941817426052
3,1,2,3.0,3.0,1.0,24.24,4.0,0.3546048870425356,0.9350162426854148
4,1,5,4.0,4.0,2.0,22.2925,4.5,0.4647231720437685,0.8854560256532099
5,0,5,6.0,6.0,4.0,21.936666666666667,4.833333333333333,0.5680647467311558,0.8229838658936564
6,0,2,6.0,7.0,4.0,23.312857142857144,4.857142857142857,0.6631226582407952,0.7485107481711011
7,1,9,4.0,7.0,4.0,23.312857142857144,4.857142857142857,0.7485107481711011,0.6631226582407953
8,0,1,5.0,9.0,5.0,22.00111111111111,4.777777777777778,0.8229838658936564,0.5680647467311559
9,0,1,4.0,10.0,5.0,21.112000000000002,4.7,0.8854560256532099,0.4647231720437686
10,0,8,3.0,10.0,5.0,21.112000000000002,4.7,0.9350162426854148,0.35460488704253557
11,0,6,4.0,11.0,5.0,19.983636363636364,4.545454545454546,0.970941817426052,0.23931566428755804
12,0,13,2.0,11.0,5.0,19.983636363636364,4.545454545454546,0.992708874098054,0.120536680255323
13,1,20,1.0,11.0,5.0,19.983636363636364,4.545454545454546,1.0,-1.6081226496766364e-16
14,1,4,3.0,12.0,7.0,21.826666666666668,4.833333333333333,0.992708874098054,-0.12053668025532288
15,0,3,3.0,11.0,7.0,21.317272727272726,5.0,0.9709418174260521,-0.2393156642875575
16,0,10,3.0,10.0,6.0,21.804,4.9,0.9350162426854148,-0.35460488704253545
17,0,1,4.0,9.0,4.0,20.00111111111111,4.444444444444445,0.8854560256532099,-0.4647231720437685
18,1,1,3.0,9.0,4.0,18.075555555555557,4.222222222222222,0.8229838658936565,-0.5680647467311557
19,0,5,3.0,10.0,5.0,17.326,4.2,0.7485107481711013,-0.663122658240795
20,1,12,3.0,8.0,4.0,17.305,4.125,0.6631226582407952,-0.7485107481711012
21,1,3,3.0,8.0,5.0,18.71,4.5,0.5680647467311558,-0.8229838658936564
22,0,4,3.0,9.0,6.0,19.445555555555554,4.555555555555555,0.46472317204376906,-0.8854560256532096
23,0,1,3.0,9.0,6.0,20.56,4.777777777777778,0.35460488704253584,-0.9350162426854147
24,1,8,3.0,9.0,6.0,20.56,4.777777777777778,0.23931566428755768,-0.970941817426052
25,0,0,4.0,11.0,7.0,25.916363636363634,5.181818181818182,0.12053668025532308,-0.992708874098054
26,1,7,3.0,9.0,5.0,25.706666666666667,5.222222222222222,-3.216245299353273e-16,-1.0
27,0,4,4.0,10.0,5.0,25.086000000000002,4.9,-0.12053668025532283,-0.992708874098054
28,0,0,6.0,12.0,5.0,23.955833333333334,4.666666666666667,-0.23931566428755743,-0.9709418174260521
29,0,0,5.0,12.0,5.0,24.450833333333335,4.666666666666667,-0.3546048870425356,-0.9350162426854148
30,1,7,5.0,11.0,5.0,25.37909090909091,4.818181818181818,-0.46472317204376806,-0.8854560256532101
31,0,5,4.0,11.0,5.0,26.55272727272727,5.090909090909091,-0.5680647467311556,-0.8229838658936565
32,0,3,3.0,12.0,5.0,26.53,5.083333333333333,-0.663122658240795,-0.7485107481711013
33,0,0,3.0,12.0,4.0,25.6675,4.666666666666667,-0.7485107481711011,-0.6631226582407952
34,0,7,3.0,11.0,3.0,25.69818181818182,4.636363636363637,-0.8229838658936564,-0.5680647467311559
35,0,14,2.0,10.0,3.0,26.395,4.6,-0.8854560256532096,-0.4647231720437691
36,1,1,3.0,12.0,3.0,25.665000000000003,4.583333333333333,-0.9350162426854147,-0.3546048870425359
37,0,0,4.0,12.0,3.0,19.935,4.166666666666667,-0.970941817426052,-0.23931566428755774
38,0,7,4.0,12.0,3.0,19.935,4.166666666666667,-0.992708874098054,-0.12053668025532357
39,0,14,4.0,10.0,2.0,18.605,4.1,-1.0,-1.8369701987210297e-16
40,0,21,2.0,8.0,2.0,18.68,4.25,-0.992708874098054,0.1205366802553232
