product_id,store_id,on_hand_units,reorder_point,base_price_override_cents,active
P00232,S0005,35,16,,True
P01341,S0005,56,18,,True
P00464,S0005,44,29,786.0,True
P01641,S0005,16,19,463.0,True
P01781,S0005,93,26,,True
P00670,S0005,61,12,1023.0,True
P00961,S0005,29,17,490.0,True
P01152,S0005,59,27,,True
P00910,S0005,37,21,,True
P01566,S0005,74,21,589.0,True
P01968,S0005,23,19,,True
P01672,S0005,16,26,,True
P01730,S0005,30,21,1669.0,True
P01806,S0005,31,20,1119.0,True
P00900,S0005,32,28,,True
P01426,S0005,75,18,,True
P00179,S0005,52,13,,True
P00205,S0005,92,30,,True
P01208,S0005,56,14,262.0,True
P01283,S0005,95,26,195.0,True
P00050,S0005,61,12,353.0,True
P01443,S0005,80,16,,True
P00249,S0005,17,21,,True
P01005,S0005,84,14,,True
P01286,S0005,23,26,,True
P00672,S0005,66,22,389.0,True
P01067,S0005,22,20,,True
P01115,S0005,24,30,1171.0,True
P01146,S0005,73,10,,True
P01654,S0005,95,17,1561.0,True
P00625,S0005,30,19,230.0,True
P01713,S0005,95,19,,True
P01189,S0005,45,26,,True
P01679,S0005,32,22,556.0,True
P00438,S0005,10,13,,True
P01755,S0005,87,26,,True
P00978,S0005,28,14,,True
P01053,S0005,95,11,,True
P00298,S0005,37,14,,True
P00353,S0005,48,13,,True
P00375,S0005,55,14,,True
P01186,S0005,27,19,,True
P01600,S0005,83,29,,True
P00456,S0005,68,17,,True
P01521,S0005,84,27,,True
P01089,S0005,59,22,,True
P01000,S0005,12,24,,True
P01185,S0005,43,13,,True
P01140,S0005,65,20,,True
P00120,S0005,22,21,1183.0,True
P00481,S0005,50,19,,True
P00779,S0005,37,15,,True
P01164,S0005,24,10,449.0,True
P01302,S0005,62,21,,True
P01858,S0005,74,16,,True
P01582,S0005,94,27,,True
P00449,S0005,67,19,363.0,True
P00897,S0005,71,30,,True
P01500,S0005,50,13,,True
P01296,S0005,33,13,,True
P01429,S0005,54,23,1578.0,True
P01959,S0005,92,21,,True
P00126,S0005,82,22,,True
P01389,S0005,57,25,,True
P00278,S0005,55,30,,True
P01651,S0005,96,11,996.0,True
P00761,S0005,47,27,,True
P01789,S0005,93,20,,True
P00248,S0005,40,21,340.0,True
P01646,S0005,93,11,1141.0,True
P01514,S0005,65,26,441.0,True
P01739,S0005,30,10,,True
P00201,S0005,33,13,,True
P01109,S0005,12,12,,True
P01468,S0005,100,28,448.0,True
P01099,S0005,81,23,,True
P00406,S0005,87,17,,True
P00620,S0005,11,10,,True
P00948,S0005,49,20,,True
P00831,S0005,54,15,,True
P01711,S0005,53,29,494.0,True
P00399,S0005,90,11,509.0,True
P00132,S0005,18,25,,True
P00547,S0005,50,19,,True
P00721,S0005,51,11,,True
P00435,S0005,62,29,,True
P00342,S0005,41,16,545.0,True
P01659,S0005,46,17,,True
P01250,S0005,77,16,,True
P00848,S0005,81,24,,True
P01748,S0005,63,14,,True
P00765,S0005,70,29,455.0,True
P00351,S0005,97,17,,True
P00754,S0005,34,30,,True
P01120,S0005,71,16,,True
P01431,S0005,90,20,1550.0,True
P01325,S0005,14,19,,True
P00392,S0005,33,16,,True
P01676,S0005,66,22,953.0,True
P01479,S0005,79,26,,True
P00117,S0005,90,25,478.0,True
P01024,S0005,93,18,,True
P00302,S0005,27,22,,True
P01279,S0005,75,29,,True
P00608,S0005,42,23,,True
P00674,S0005,53,14,1751.0,True
P01096,S0005,11,20,,True
P00185,S0005,81,18,520.0,True
P01355,S0005,60,12,,True
P00800,S0005,58,20,,True
P01359,S0005,12,13,419.0,True
P00606,S0005,100,19,,True
P00830,S0005,37,20,318.0,True
P00782,S0005,46,11,416.0,True
P00172,S0005,45,25,,True
P01567,S0005,89,14,358.0,True
P00619,S0005,52,24,470.0,True
P00202,S0005,48,25,,True
P00979,S0005,55,20,,True
P00501,S0005,42,13,469.0,True
P00006,S0005,26,20,,True
P01188,S0005,75,23,,True
P00877,S0005,84,25,,True
P01918,S0005,24,10,,True
P00578,S0005,92,21,,True
P00994,S0005,45,25,1002.0,True
P00511,S0005,46,21,,True
P01490,S0005,41,12,,True
P01419,S0005,93,16,486.0,True
P01397,S0005,39,26,,True
P00504,S0005,55,20,,True
P01677,S0005,35,25,,True
P00767,S0005,74,21,1547.0,True
P01046,S0005,67,28,,True
P01130,S0005,100,17,295.0,True
P01576,S0005,48,30,,True
P00847,S0005,74,15,,True
P01273,S0005,10,18,,True
P01059,S0005,46,13,,True
P00535,S0005,87,21,,True
P01540,S0005,100,10,1006.0,True
P00887,S0005,64,14,1387.0,True
P00965,S0005,65,17,,True
P00268,S0005,12,22,,True
P01632,S0005,41,29,486.0,True
P01788,S0005,55,27,,True
P00195,S0005,85,26,452.0,True
P01011,S0005,13,26,334.0,True
P01961,S0005,86,17,967.0,True
P01780,S0005,75,19,,True
P01551,S0005,71,12,999.0,True
P00184,S0005,79,25,,True
P00505,S0005,75,11,,True
P00629,S0005,48,14,,True
P01971,S0005,70,10,,True
P01036,S0005,16,23,,True
P01436,S0005,31,19,1747.0,True
P00394,S0005,19,24,,True
P00915,S0005,22,13,,True
P00599,S0005,18,13,,True
P01233,S0005,95,25,,True
P01712,S0005,100,20,1520.0,True
P01934,S0005,44,10,,True
P01487,S0005,93,21,196.0,True
P01634,S0005,61,30,,True
P01879,S0005,58,22,,True
P01880,S0005,18,25,309.0,True
P00094,S0005,68,25,,True
P01606,S0005,61,12,,True
P00085,S0005,39,15,1102.0,True
P01902,S0005,51,12,,True
P01153,S0005,77,22,798.0,True
P01957,S0005,99,17,276.0,True
P01747,S0005,77,27,,True
P00362,S0005,75,23,,True
P01004,S0005,10,19,,True
P01314,S0005,99,10,,True
P01070,S0005,85,13,301.0,True
P01949,S0005,84,11,,True
P00903,S0005,27,28,427.0,True
P00367,S0005,27,28,,True
P01476,S0005,38,27,1157.0,True
P00509,S0005,42,12,1631.0,True
P01441,S0005,50,22,,True
P00493,S0005,24,25,,True
P00868,S0005,15,15,380.0,True
P00209,S0005,92,10,,True
P01248,S0005,30,19,,True
P00243,S0005,80,13,,True
P01842,S0005,98,25,,True
P01906,S0005,24,11,,True
P01692,S0005,96,10,,True
P00695,S0005,38,10,,True
P01278,S0005,34,12,,True
P00420,S0005,69,14,1173.0,True
P00738,S0005,99,12,210.0,True
P00723,S0005,46,20,,True
P01979,S0005,82,25,,True
P00023,S0005,82,12,,True
P01231,S0005,57,16,,True
P00898,S0005,99,10,,True
P01969,S0005,78,25,,True
P00289,S0005,21,17,,True
P01558,S0005,90,26,1515.0,True
P01417,S0005,29,22,1731.0,True
P00962,S0005,10,19,,True
P00661,S0005,28,28,581.0,True
P00941,S0005,51,19,,True
P01688,S0005,84,27,563.0,True
P01303,S0005,11,15,,True
P00002,S0005,81,24,,True
P00919,S0005,66,12,980.0,True
P00522,S0005,56,18,315.0,True
P01593,S0005,59,17,642.0,True
P01609,S0005,16,28,,True
P00904,S0005,72,18,,True
P01446,S0005,39,12,,True
P01745,S0005,26,27,,True
P00892,S0005,99,21,,True
P00815,S0005,64,22,,True
P00161,S0005,52,21,,True
P01915,S0005,92,20,964.0,True
P01512,S0005,91,20,448.0,True
P01144,S0005,65,30,,True
P00043,S0005,40,20,444.0,True
P01261,S0005,13,20,,True
P00802,S0005,74,27,393.0,True
P01242,S0005,37,22,1187.0,True
P00199,S0005,43,11,1721.0,True
P00400,S0005,70,19,,True
P01923,S0005,100,24,,True
P00256,S0005,62,13,,True
P00096,S0005,96,14,,True
P00615,S0005,49,27,,True
P01349,S0005,27,26,,True
P01612,S0005,21,21,1175.0,True
P00694,S0005,25,27,543.0,True
P00883,S0005,16,24,,True
P00183,S0005,79,30,,True
P01562,S0005,60,20,,True
P00849,S0005,72,11,1723.0,True
P01826,S0005,94,27,,True
P01735,S0005,93,14,,True
P00219,S0005,88,20,633.0,True
P01507,S0005,20,17,,True
P01605,S0005,80,21,,True
P00623,S0005,26,13,,True
P00675,S0005,77,17,,True
P00613,S0005,28,15,1784.0,True
P00251,S0005,82,11,425.0,True
P00712,S0005,59,10,1565.0,True
P01493,S0005,62,18,,True
P00859,S0005,62,30,,True
P01742,S0005,12,17,540.0,True
P00163,S0005,75,13,,True
P01262,S0005,83,14,658.0,True
P00443,S0005,45,14,,True
P01950,S0005,78,15,,True
P01007,S0005,70,21,,True
P00732,S0005,92,10,,True
P01626,S0005,58,28,,True
P01994,S0005,91,18,339.0,True
P01792,S0005,57,17,,True
P00870,S0005,43,18,1575.0,True
P00286,S0005,68,23,553.0,True
P01104,S0005,22,17,429.0,True
P01515,S0005,83,23,1829.0,True
P01191,S0005,83,27,591.0,True
P01266,S0005,19,25,591.0,True
P01495,S0005,66,30,1224.0,True
P01345,S0005,56,27,,True
P00581,S0005,89,12,449.0,True
P01457,S0005,38,28,,True
P01015,S0005,71,26,,True
P00269,S0005,13,19,,True
P00739,S0005,15,18,,True
P01378,S0005,23,15,,True
P00129,S0005,72,20,351.0,True
P00026,S0005,89,14,378.0,True
P01510,S0005,100,17,381.0,True
P01963,S0005,46,11,594.0,True
P01699,S0005,55,10,,True
P01312,S0005,61,10,,True
P01744,S0005,36,15,,True
P00192,S0005,66,13,,True
P01561,S0005,25,27,,True
P01358,S0005,96,27,291.0,True
P00720,S0005,33,23,,True
P00103,S0005,48,30,1543.0,True
P00061,S0005,100,24,380.0,True
P00093,S0005,75,14,,True
P00934,S0005,30,14,1066.0,True
P01850,S0005,30,16,,True
P00833,S0005,12,15,407.0,True
P00077,S0005,56,23,,True
P01176,S0005,51,22,,True
P01280,S0005,46,26,,True
P00033,S0005,68,22,,True
P01388,S0005,56,21,395.0,True
P01041,S0005,76,18,,True
P01839,S0005,49,28,1693.0,True
P00852,S0005,84,25,,True
P00532,S0005,62,14,315.0,True
P01610,S0005,39,27,,True
P00150,S0005,22,13,382.0,True
P01402,S0005,40,23,,True
P00719,S0005,25,11,1403.0,True
P01528,S0005,35,25,356.0,True
P00069,S0005,85,29,,True
P01414,S0005,26,30,,True
P00318,S0005,10,20,,True
P01953,S0005,72,28,,True
P01142,S0005,79,26,,True
P01329,S0005,33,13,,True
P00104,S0005,53,16,802.0,True
P01886,S0005,71,18,,True
P01931,S0005,20,14,1703.0,True
P00636,S0005,89,15,569.0,True
P00597,S0005,52,19,234.0,True
P00336,S0005,57,18,,True
P00152,S0005,92,21,,True
P01141,S0005,59,14,,True
P00153,S0005,100,21,,True
P00171,S0005,43,19,708.0,True
P00912,S0005,14,24,441.0,True
P00060,S0005,99,15,653.0,True
P00115,S0005,21,27,,True
P00088,S0005,82,20,,True
P01321,S0005,49,28,,True
P00966,S0005,14,26,,True
P01591,S0005,37,28,,True
P01941,S0005,70,24,,True
P01717,S0005,28,27,1575.0,True
P01684,S0005,55,17,381.0,True
P00496,S0005,28,23,,True
P01873,S0005,50,28,,True
P00167,S0005,29,13,,True
P01552,S0005,76,12,877.0,True
P00091,S0005,38,20,,True
P00937,S0005,44,26,,True
P00001,S0005,26,11,,True
P00005,S0005,80,16,603.0,True
P01568,S0005,36,11,582.0,True
P01785,S0005,87,20,1583.0,True
P00862,S0005,34,16,,True
P01192,S0005,78,19,,True
P00125,S0005,29,24,,True
P00442,S0005,78,22,1140.0,True
P00737,S0005,29,17,,True
P00835,S0005,59,13,651.0,True
P01227,S0005,28,23,487.0,True
P00472,S0005,63,26,975.0,True
P00884,S0005,17,19,880.0,True
P01656,S0005,16,13,396.0,True
P00344,S0005,69,14,,True
P00078,S0005,99,13,1542.0,True
P01819,S0005,28,30,,True
P00775,S0005,34,25,,True
P00366,S0005,20,15,,True
P00668,S0005,10,11,,True
P00057,S0005,48,30,,True
P00583,S0005,44,29,,True
P01372,S0005,61,16,,True
P01022,S0005,16,19,,True
P01741,S0005,71,25,,True
P00628,S0005,33,30,,True
P00550,S0005,22,12,,True
P00692,S0005,55,30,,True
P01648,S0005,12,13,,True
P00176,S0005,12,30,,True
P01787,S0005,78,18,,True
P01952,S0005,18,26,1491.0,True
P00042,S0005,15,29,,True
P00710,S0005,27,22,,True
P00954,S0005,18,23,,True
P00645,S0005,16,23,,True
P00596,S0005,32,27,382.0,True
P01078,S0005,76,29,547.0,True
P00389,S0005,93,22,,True
P00558,S0005,59,25,1121.0,True
P00807,S0005,26,23,,True
P00733,S0005,55,25,,True
P00949,S0005,95,11,,True
P00714,S0005,43,22,,True
P00203,S0005,42,11,,True
P01425,S0005,90,24,,True
P00214,S0005,91,29,,True
P01356,S0005,82,19,,True
P01617,S0005,24,17,,True
P01174,S0005,79,24,,True
P00968,S0005,41,10,,True
P01876,S0005,32,22,,True
P01408,S0005,53,29,,True
P00416,S0005,67,27,,True
P01970,S0005,11,23,,True
P01910,S0005,44,28,1804.0,True
P00339,S0005,58,20,,True
P00237,S0005,23,25,,True
P00354,S0005,80,26,420.0,True
P01154,S0005,94,28,,True
P01020,S0005,25,29,,True
P01155,S0005,60,26,,True
P00072,S0005,86,14,,True
P00469,S0005,96,25,,True
P01453,S0005,53,27,,True
P01611,S0005,79,28,1025.0,True
P00381,S0005,61,29,,True
P01874,S0005,96,24,,True
P00266,S0005,81,10,,True
P01984,S0005,86,29,,True
P01598,S0005,100,21,,True
P00022,S0005,44,11,1422.0,True
P00403,S0005,42,19,,True
P00584,S0005,85,23,,True
P01274,S0005,15,17,,True
P00614,S0005,71,15,387.0,True
P01168,S0005,76,27,,True
P01177,S0005,91,13,,True
P00774,S0005,85,27,461.0,True
P00821,S0005,98,22,,True
P01938,S0005,80,16,,True
P01972,S0005,70,22,1698.0,True
P01145,S0005,13,22,,True
P00970,S0005,50,19,,True
P01299,S0005,38,28,956.0,True
P01136,S0005,53,25,,True
P01035,S0005,44,24,,True
P00834,S0005,38,11,,True
P01272,S0005,73,20,,True
P00822,S0005,65,18,,True
P01218,S0005,25,14,,True
P01683,S0005,12,23,,True
P00722,S0005,10,12,,True
P01881,S0005,14,11,,True
P01556,S0005,34,16,,True
P01450,S0005,14,25,316.0,True
P01062,S0005,43,27,843.0,True
P01580,S0005,30,27,,True
P00696,S0005,94,19,434.0,True
P00947,S0005,66,25,1419.0,True
P01270,S0005,42,24,,True
P01975,S0005,66,30,1156.0,True
P01667,S0005,55,13,772.0,True
P00287,S0005,85,18,,True
P01413,S0005,98,30,,True
P00575,S0005,35,26,,True
P00365,S0005,79,11,,True
P01803,S0005,89,16,1409.0,True
P01289,S0005,54,16,,True
P00388,S0005,67,22,,True
P01726,S0005,87,30,,True
P01264,S0005,64,16,438.0,True
P01134,S0005,24,23,,True
P00938,S0005,51,28,,True
P00825,S0005,43,28,340.0,True
P00855,S0005,47,18,,True
P01871,S0005,83,12,428.0,True
P00570,S0005,14,22,,True
P01013,S0005,27,21,357.0,True
P00551,S0005,83,15,337.0,True
P01187,S0005,94,20,,True
P01129,S0005,95,30,,True
P00047,S0005,86,12,,True
P01875,S0005,99,11,,True
P00055,S0005,26,15,,True
P00680,S0005,57,16,,True
P00430,S0005,74,18,,True
P01951,S0005,59,17,,True
P00655,S0005,14,29,,True
P00335,S0005,15,26,,True
P00040,S0005,63,22,,True
P00491,S0005,66,25,,True
P00622,S0005,44,24,,True
P01670,S0005,50,17,1086.0,True
P01293,S0005,81,20,,True
P01536,S0005,87,20,,True
P00285,S0005,36,19,527.0,True
P01916,S0005,63,20,,True
P00660,S0005,39,10,,True
P00216,S0005,30,13,,True
P01733,S0005,91,19,636.0,True
P00484,S0005,36,16,,True
P01869,S0005,28,16,404.0,True
P01704,S0005,33,23,,True
P00479,S0005,90,18,,True
P01416,S0005,32,24,,True
P00099,S0005,78,21,,True
P01377,S0005,72,25,,True
P01649,S0005,22,25,,True
P00637,S0005,48,14,,True
P00985,S0005,71,23,1542.0,True
P01003,S0005,100,19,,True
P01824,S0005,100,19,527.0,True
P00990,S0005,13,12,,True
P01470,S0005,79,18,358.0,True
P01769,S0005,49,29,,True
P00422,S0005,80,18,,True
P01655,S0005,11,14,,True
P01817,S0005,60,10,,True
P01449,S0005,77,30,,True
P00906,S0005,100,28,873.0,True
P01401,S0005,78,26,167.0,True
P00593,S0005,57,17,1574.0,True
P00457,S0005,48,17,,True
P00911,S0005,48,12,482.0,True
P00840,S0005,90,28,,True
P00063,S0005,43,17,591.0,True
P00787,S0005,24,18,,True
P00682,S0005,97,25,,True
P00014,S0005,83,20,1694.0,True
P01893,S0005,86,30,,True
P01690,S0005,64,14,573.0,True
P00166,S0005,15,11,1673.0,True
P01428,S0005,95,22,,True
P01422,S0005,81,14,,True
P00676,S0005,30,26,392.0,True
P01159,S0005,84,22,,True
P01265,S0005,91,15,675.0,True
P01960,S0005,62,16,,True
P00121,S0005,13,26,,True
P01983,S0005,94,27,,True
P00520,S0005,20,15,151.0,True
P00703,S0005,81,12,,True
P00291,S0005,75,10,,True
P01229,S0005,76,24,1139.0,True
P01831,S0005,68,17,1563.0,True
P01178,S0005,46,26,,True
P01708,S0005,18,16,,True
P00860,S0005,20,18,728.0,True
P00454,S0005,69,30,,True
P00816,S0005,99,24,,True
P01633,S0005,60,26,687.0,True
P01852,S0005,31,24,,True
P01740,S0005,40,19,,True
P00045,S0005,76,22,,True
P00742,S0005,49,26,476.0,True
P00244,S0005,82,29,,True
P00582,S0005,92,18,348.0,True
P01720,S0005,13,16,,True
P01985,S0005,88,15,501.0,True
P01822,S0005,78,15,,True
P01111,S0005,79,28,,True
P01175,S0005,32,14,,True
P01412,S0005,81,20,,True
P00544,S0005,90,10,940.0,True
P01976,S0005,32,30,,True
P00425,S0005,75,22,,True
P01121,S0005,99,15,,True
P00451,S0005,75,10,1833.0,True
P01643,S0005,83,19,438.0,True
P00918,S0005,88,21,,True
P00543,S0005,23,20,454.0,True
P00098,S0005,27,18,1803.0,True
P01790,S0005,54,12,754.0,True
P01867,S0005,40,26,865.0,True
P01209,S0005,60,30,,True
P00225,S0005,82,22,,True
P00316,S0005,20,29,,True
P00529,S0005,94,18,309.0,True
P01993,S0005,78,28,,True
P00355,S0005,35,20,,True
P00018,S0005,42,18,1202.0,True
P01805,S0005,43,20,734.0,True
P00412,S0005,57,14,1504.0,True
P00109,S0005,10,20,,True
P00466,S0005,98,19,,True
P00482,S0005,79,24,,True
P01774,S0005,94,12,,True
P01090,S0005,91,24,,True
P00011,S0005,50,23,,True
P00330,S0005,10,11,267.0,True
P00332,S0005,99,30,322.0,True
P00386,S0005,44,28,,True
P01913,S0005,23,14,,True
P01866,S0005,64,19,403.0,True
P01138,S0005,96,27,1137.0,True
P01475,S0005,81,29,661.0,True
P00441,S0005,85,24,,True
P00059,S0005,20,10,408.0,True
P00872,S0005,97,27,,True
P01044,S0005,75,16,,True
P00486,S0005,55,27,627.0,True
P00658,S0005,61,18,,True
P00515,S0005,65,29,545.0,True
P01888,S0005,53,17,,True
P01586,S0005,12,21,,True
P00783,S0005,29,22,1073.0,True
P01197,S0005,33,29,,True
P01344,S0005,94,22,,True
P01799,S0005,45,13,,True
P00340,S0005,66,30,,True
P00407,S0005,60,30,,True
P01878,S0005,96,25,,True
P01237,S0005,47,25,,True
P01545,S0005,19,30,,True
P00867,S0005,88,14,,True
P00408,S0005,81,16,,True
P01390,S0005,60,18,792.0,True
P00568,S0005,44,23,370.0,True
P00035,S0005,19,25,268.0,True
P01738,S0005,24,15,248.0,True
P01057,S0005,90,21,,True
P00105,S0005,68,23,1774.0,True
P00439,S0005,61,19,,True
P00652,S0005,78,14,,True
P00998,S0005,59,18,,True
P01532,S0005,47,10,,True
P01823,S0005,59,27,,True
P00916,S0005,21,28,,True
P00086,S0005,28,21,846.0,True
P01206,S0005,65,21,,True
P00262,S0005,70,16,,True
P00295,S0005,12,11,,True
P00092,S0005,40,12,,True
P00539,S0005,43,19,162.0,True
P01307,S0005,51,23,,True
P01814,S0005,22,27,,True
P01148,S0005,86,25,565.0,True
P01207,S0005,22,14,706.0,True
P00308,S0005,10,22,352.0,True
P00717,S0005,33,18,463.0,True
P00360,S0005,42,24,,True
P01098,S0005,80,16,,True
P01752,S0005,23,26,502.0,True
P00036,S0005,97,13,,True
P01287,S0005,25,22,183.0,True
P01249,S0005,99,18,,True
P01872,S0005,39,21,,True
P00241,S0005,64,24,,True
P00053,S0005,69,15,1503.0,True
P00963,S0005,18,10,,True
P01595,S0005,36,13,401.0,True
P01396,S0005,63,15,,True
P01691,S0005,35,30,,True
P01376,S0005,70,27,,True
P01049,S0005,50,28,,True
P01497,S0005,57,20,,True
P00603,S0005,34,21,525.0,True
P00320,S0005,30,28,327.0,True
P01700,S0005,86,14,,True
P00730,S0005,35,20,,True
P01149,S0005,74,24,936.0,True
P01496,S0005,86,24,,True
P00374,S0005,73,27,433.0,True
P00114,S0005,18,18,,True
P01151,S0005,51,29,,True
P00188,S0005,34,18,,True
P00321,S0005,21,26,,True
P01846,S0005,31,16,,True
P01336,S0005,69,16,,True
P01919,S0005,86,23,,True
P01784,S0005,58,28,,True
P00356,S0005,48,23,,True
P00740,S0005,36,20,1017.0,True
P01193,S0005,60,14,983.0,True
P00932,S0005,13,25,,True
P00168,S0005,39,30,799.0,True
P00475,S0005,26,23,,True
P00531,S0005,74,21,,True
P01135,S0005,11,13,,True
P01442,S0005,67,10,484.0,True
P00118,S0005,54,18,618.0,True
P00525,S0005,61,14,,True
P00066,S0005,98,19,,True
P01903,S0005,29,30,,True
P00792,S0005,32,20,,True
P00393,S0005,82,24,1146.0,True
P00127,S0005,51,11,426.0,True
P00929,S0005,57,23,,True
P01988,S0005,92,19,,True
P00387,S0005,39,14,838.0,True
P00497,S0005,63,30,280.0,True
P00666,S0005,18,25,,True
P00334,S0005,82,13,,True
P01559,S0005,84,14,,True
P00644,S0005,32,29,,True
P01804,S0005,78,14,,True
P01571,S0005,22,10,408.0,True
P01533,S0005,75,29,,True
P00421,S0005,73,20,,True
P00850,S0005,17,14,,True
P00323,S0005,75,21,1683.0,True
P01317,S0005,71,30,1337.0,True
P00265,S0005,54,12,1611.0,True
P00693,S0005,50,14,399.0,True
P01516,S0005,36,11,,True
P00461,S0005,12,28,1221.0,True
P00081,S0005,93,16,394.0,True
P01323,S0005,88,30,,True
P01150,S0005,57,29,,True
P01581,S0005,88,22,,True
P00487,S0005,73,15,255.0,True
P00869,S0005,10,14,,True
P00111,S0005,19,21,,True
P00841,S0005,60,12,,True
P00498,S0005,66,24,565.0,True
P01313,S0005,61,25,474.0,True
P00379,S0005,95,17,,True
P00468,S0005,16,25,,True
P00046,S0005,98,29,615.0,True
P00462,S0005,47,23,499.0,True
P01782,S0005,54,10,534.0,True
P00447,S0005,29,14,,True
P01928,S0005,52,11,,True
P01618,S0005,46,15,1609.0,True
P00226,S0005,88,12,,True
P00817,S0005,21,18,587.0,True
P00328,S0005,91,25,,True
P00960,S0005,85,23,,True
P01085,S0005,54,17,,True
P01759,S0005,66,24,,True
P01077,S0005,99,27,1671.0,True
P01764,S0005,98,11,256.0,True
P00139,S0005,48,15,,True
P01424,S0005,65,12,,True
P01820,S0005,64,16,,True
P01578,S0005,74,30,386.0,True
P01772,S0005,75,13,,True
P01673,S0005,34,29,,True
P01644,S0005,88,18,276.0,True
P00812,S0005,50,29,,True
P00293,S0005,72,25,,True
P00119,S0005,21,15,,True
P00378,S0005,95,25,553.0,True
P01366,S0005,68,30,,True
P01409,S0005,88,18,647.0,True
P00500,S0005,56,15,,True
P01573,S0005,70,23,,True
P01678,S0005,13,28,347.0,True
P01933,S0005,61,28,350.0,True
P01751,S0005,42,27,970.0,True
P01693,S0005,21,21,369.0,True
P00845,S0005,54,19,788.0,True
P00025,S0005,12,13,1536.0,True
P01645,S0005,25,26,,True
P01885,S0005,100,13,,True
P01802,S0005,25,25,1075.0,True
P00079,S0005,18,10,,True
P00234,S0005,37,16,,True
P00820,S0005,43,22,1432.0,True
P01989,S0005,46,11,,True
P00685,S0005,78,21,1648.0,True
P01224,S0005,54,15,,True
P00133,S0005,26,10,,True
P00180,S0005,87,10,,True
P01371,S0005,72,30,429.0,True
P01215,S0005,20,19,,True
P01375,S0005,87,13,,True
P00957,S0005,84,15,,True
P01898,S0005,61,30,,True
P01753,S0005,72,15,,True
P01196,S0005,20,24,,True
P01513,S0005,26,19,,True
P00288,S0005,52,18,1132.0,True
P00950,S0005,89,14,,True
P01658,S0005,23,16,,True
P01394,S0005,93,23,,True
P00347,S0005,70,17,1389.0,True
P00345,S0005,90,17,,True
P01181,S0005,39,19,,True
P01624,S0005,57,17,,True
P01385,S0005,93,29,,True
P00683,S0005,95,19,,True
P00229,S0005,20,11,,True
P00736,S0005,62,16,895.0,True
P00307,S0005,10,12,,True
P01058,S0005,39,26,401.0,True
P01407,S0005,83,22,,True
P00909,S0005,14,16,,True
P01251,S0005,12,23,477.0,True
P00749,S0005,99,14,,True
P01432,S0005,30,13,,True
P01437,S0005,73,18,,True
P00474,S0005,69,28,,True
P01354,S0005,42,21,,True
P01448,S0005,27,22,1301.0,True
P00385,S0005,92,13,1634.0,True
P01815,S0005,71,15,1661.0,True
P00607,S0005,53,20,,True
P00483,S0005,94,13,,True
P00846,S0005,78,15,477.0,True
P00146,S0005,87,17,,True
P00591,S0005,13,26,,True
P01337,S0005,80,29,,True
P00585,S0005,94,20,,True
P00327,S0005,51,18,,True
P00610,S0005,72,11,675.0,True
P00729,S0005,17,19,496.0,True
P00137,S0005,57,14,,True
P01555,S0005,78,11,,True
P01604,S0005,34,13,268.0,True
P01423,S0005,25,22,,True
P01857,S0005,67,11,974.0,True
P01167,S0005,36,28,564.0,True
P00704,S0005,58,25,,True
P01199,S0005,10,27,,True
P00626,S0005,94,27,,True
P00828,S0005,86,10,,True
P01014,S0005,17,16,,True
P01891,S0005,31,27,672.0,True
P01505,S0005,48,17,258.0,True
P00631,S0005,64,22,,True
P00541,S0005,30,11,1610.0,True
P01887,S0005,61,21,525.0,True
P00865,S0005,48,25,,True
P01074,S0005,82,11,,True
P01563,S0005,53,10,,True
P01635,S0005,56,18,,True
P01225,S0005,68,10,1170.0,True
P00769,S0005,19,12,,True
P01482,S0005,98,27,738.0,True
P00823,S0005,11,20,,True
