transaction_id,line_number,product_id,category,unit_cost,unit_price,promo_price,qty,line_subtotal,line_discount,line_total,promo_id,promo_type,__line_total_std,__line_subtotal_std,__line_discount_std,__tid_num
T00032183,1,P01206,Baking,3.33,4.19,,1,4.19,-0.01,4.2,,,4.2,4.19,-0.01,32183.0
T00032183,2,P00830,Alcohol,6.81,8.68,,1,8.68,-0.02,8.7,,,8.7,8.68,-0.02,32183.0
T00032184,1,P00294,Frozen Foods,3.97,6.2,,3,18.6,-0.03,18.63,,,18.63,18.6,-0.03,32184.0
T00032184,2,P00764,Prepared Meals,9.27,11.61,,2,23.22,-0.04,23.26,,,23.26,23.22,-0.04,32184.0
T00032184,3,P00893,Dairy & Eggs,2.88,5.08,,1,5.08,-0.01,5.09,,,5.09,5.08,-0.01,32184.0
T00032184,4,P00185,Beverages,2.12,3.69,,1,3.69,-0.01,3.7,,,3.7,3.69,-0.01,32184.0
T00032184,5,P00874,Frozen Foods,3.3,5.11,,1,5.11,-0.01,5.12,,,5.12,5.11,-0.01,32184.0
T00032185,1,P00085,Deli,5.54,7.35,,1,7.35,-0.03,7.38,,,7.38,7.35,-0.03,32185.0
T00032186,1,P01334,Dairy & Eggs,2.17,2.82,,1,2.82,-0.01,2.83,,,2.83,2.82,-0.01,32186.0
T00032186,2,P01046,Alcohol,9.39,12.06,,1,12.06,-0.05,12.11,,,12.11,12.06,-0.05,32186.0
T00032186,3,P01316,Alcohol,10.02,13.33,,1,13.33,-0.05,13.38,,,13.38,13.33,-0.05,32186.0
T00032186,4,P01453,Pet Food,5.22,8.68,,1,8.68,-0.03,8.71,,,8.71,8.68,-0.03,32186.0
T00032186,5,P00456,Grains and Pasta,1.88,2.8,,1,2.8,-0.01,2.81,,,2.81,2.8,-0.01,32186.0
T00032187,1,P00954,Snacks/Cookies/Chips,1.77,2.98,,1,2.98,-0.01,2.99,,,2.99,2.98,-0.01,32187.0
T00032187,2,P00723,Dairy & Eggs,2.39,4.02,,1,4.02,-0.01,4.03,,,4.03,4.02,-0.01,32187.0
T00032188,1,P01151,Dairy & Eggs,1.15,1.65,,1,1.65,0.01,1.64,,,1.64,1.65,0.01,32188.0
T00032188,2,P00709,Breakfast & Cereal,2.42,3.68,,1,3.68,0.02,3.66,,,3.66,3.68,0.02,32188.0
T00032188,3,P00023,Dairy & Eggs,1.99,2.51,,1,2.51,0.01,2.5,,,2.5,2.51,0.01,32188.0
T00032188,4,P01164,Dairy & Eggs,2.01,3.64,,1,3.64,0.02,3.62,,,3.62,3.64,0.02,32188.0
T00032188,5,P01073,Bakery,2.34,2.94,,1,2.94,0.02,2.92,,,2.92,2.94,0.02,32188.0
T00032188,6,P00527,Snacks/Cookies/Chips,2.63,3.53,,1,3.53,0.02,3.51,,,3.51,3.53,0.02,32188.0
T00032189,1,P00527,Snacks/Cookies/Chips,2.63,3.53,,1,3.53,-0.01,3.54,,,3.54,3.53,-0.01,32189.0
T00032189,2,P00516,Dairy & Eggs,3.54,4.62,,1,4.62,-0.01,4.63,,,4.63,4.62,-0.01,32189.0
T00032190,1,P01175,Baking,3.53,4.46,,1,4.46,-0.01,4.47,,,4.47,4.46,-0.01,32190.0
T00032190,2,P00805,Alcohol,9.95,16.14,,1,16.14,-0.03,16.17,,,16.17,16.14,-0.03,32190.0
T00032190,3,P00169,Snacks/Cookies/Chips,2.96,4.46,,2,8.92,-0.02,8.94,,,8.94,8.92,-0.02,32190.0
T00032190,4,P00448,Dairy & Eggs,2.2,3.04,,1,3.04,-0.01,3.05,,,3.05,3.04,-0.01,32190.0
T00032190,5,P00539,Beverages,3.2,4.44,,1,4.44,-0.01,4.45,,,4.45,4.44,-0.01,32190.0
T00032190,6,P00097,Candy,2.84,3.99,,1,3.99,-0.01,4.0,,,4.0,3.99,-0.01,32190.0
T00032190,7,P01176,Beverages,3.03,4.09,,1,4.09,-0.01,4.1,,,4.1,4.09,-0.01,32190.0
T00032191,1,P01291,Beverages,2.01,2.53,,1,2.53,0.0,2.53,,,2.53,2.53,0.0,32191.0
T00032191,2,P00371,Alcohol,6.38,9.32,,1,9.32,-0.02,9.34,,,9.34,9.32,-0.02,32191.0
T00032191,3,P00461,Beverages,2.27,2.97,,1,2.97,-0.01,2.98,,,2.98,2.97,-0.01,32191.0
T00032191,4,P01070,Dairy & Eggs,2.82,4.96,,1,4.96,-0.01,4.97,,,4.97,4.96,-0.01,32191.0
T00032191,5,P00750,Frozen Foods,4.9,6.49,,1,6.49,-0.01,6.5,,,6.5,6.49,-0.01,32191.0
T00032191,6,P00790,Breakfast & Cereal,3.85,5.84,,1,5.84,-0.01,5.85,,,5.85,5.84,-0.01,32191.0
T00032191,7,P01112,Snacks/Cookies/Chips,2.85,4.23,,1,4.23,-0.01,4.24,,,4.24,4.23,-0.01,32191.0
T00032192,1,P01435,Beverages,2.6,3.83,,1,3.83,-0.01,3.84,,,3.84,3.83,-0.01,32192.0
T00032194,1,P00790,Breakfast & Cereal,3.85,5.84,,1,5.84,0.03,5.81,,,5.81,5.84,0.03,32194.0
T00032194,2,P00646,Breakfast & Cereal,4.31,7.26,,1,7.26,0.04,7.22,,,7.22,7.26,0.04,32194.0
T00032199,1,P00417,Condiments/Sauces/Spices,2.36,3.6,,1,3.6,-0.01,3.61,,,3.61,3.6,-0.01,32199.0
T00032203,1,P00853,Dairy & Eggs,1.78,2.46,,1,2.46,0.0,2.46,,,2.46,2.46,0.0,32203.0
T00032203,2,P00488,Alcohol,8.02,13.2,,1,13.2,-0.02,13.22,,,13.22,13.2,-0.02,32203.0
T00032203,3,P00378,Snacks/Cookies/Chips,1.9,2.96,,1,2.96,-0.01,2.97,,,2.97,2.96,-0.01,32203.0
T00032204,1,P00120,Condiments/Sauces/Spices,1.85,2.56,,1,2.56,0.0,2.56,,,2.56,2.56,0.0,32204.0
T00032204,2,P01100,Pet Food,4.68,6.82,,1,6.82,-0.01,6.83,,,6.83,6.82,-0.01,32204.0
T00032205,1,P00984,Snacks/Cookies/Chips,2.77,3.5,,1,3.5,-0.01,3.51,,,3.51,3.5,-0.01,32205.0
T00032206,1,P01207,Dairy & Eggs,2.4,4.14,,1,4.14,0.01,4.13,,,4.13,4.14,0.01,32206.0
T00032206,2,P00039,Prepared Meals,4.46,7.1,,1,7.1,0.01,7.09,,,7.09,7.1,0.01,32206.0
T00032206,3,P01166,Alcohol,5.56,9.66,,1,9.66,0.02,9.64,,,9.64,9.66,0.02,32206.0
T00032206,4,P01469,Meat and Seafood,8.82,11.13,,1,11.13,0.02,11.11,,,11.11,11.13,0.02,32206.0
T00032209,1,P01313,Condiments/Sauces/Spices,2.52,3.23,,1,3.23,0.02,3.21,,,3.21,3.23,0.02,32209.0
T00032209,2,P00524,Condiments/Sauces/Spices,2.15,3.17,,1,3.17,0.02,3.15,,,3.15,3.17,0.02,32209.0
T00032209,3,P00626,Prepared Meals,4.39,5.8,,1,5.8,0.03,5.77,,,5.77,5.8,0.03,32209.0
T00032210,1,P00927,Alcohol,9.77,12.93,,1,12.93,0.08,12.85,,,12.85,12.93,0.08,32210.0
T00032210,2,P01261,Pet Food,6.73,8.43,,3,25.29,0.15,25.14,,,25.14,25.29,0.15,32210.0
T00032210,3,P00724,Breakfast & Cereal,3.32,4.59,,1,4.59,0.03,4.56,,,4.56,4.59,0.03,32210.0
T00032210,4,P00692,Pet Food,6.97,9.84,,1,9.84,0.06,9.78,,,9.78,9.84,0.06,32210.0
T00032211,1,P00974,Frozen Foods,6.66,8.58,,1,8.58,0.05,8.53,,,8.53,8.58,0.05,32211.0
T00032212,1,P00993,Snacks/Cookies/Chips,2.94,3.8,,3,11.4,0.07,11.33,,,11.33,11.4,0.07,32212.0
T00032212,2,P00917,Snacks/Cookies/Chips,1.62,2.87,,1,2.87,0.02,2.85,,,2.85,2.87,0.02,32212.0
T00032214,1,P00945,Snacks/Cookies/Chips,2.95,4.04,,1,4.04,0.02,4.02,,,4.02,4.04,0.02,32214.0
T00032214,2,P01027,Pet Food,4.27,7.38,,1,7.38,0.04,7.34,,,7.34,7.38,0.04,32214.0
T00032215,1,P00505,Snacks/Cookies/Chips,1.85,2.87,,2,5.74,-0.01,5.75,,,5.75,5.74,-0.01,32215.0
T00032215,2,P01207,Dairy & Eggs,2.4,4.14,,1,4.14,-0.01,4.15,,,4.15,4.14,-0.01,32215.0
T00032215,3,P00612,Beverages,2.47,4.24,,1,4.24,-0.01,4.25,,,4.25,4.24,-0.01,32215.0
T00032215,4,P01203,Alcohol,8.68,12.07,,1,12.07,-0.02,12.09,,,12.09,12.07,-0.02,32215.0
T00032215,5,P01352,Dairy & Eggs,2.32,3.74,,1,3.74,-0.01,3.75,,,3.75,3.74,-0.01,32215.0
T00032215,6,P00500,Alcohol,14.46,18.8,,1,18.8,-0.03,18.83,,,18.83,18.8,-0.03,32215.0
T00032216,1,P01254,Condiments/Sauces/Spices,2.24,3.5,,1,3.5,0.02,3.48,,,3.48,3.5,0.02,32216.0
T00032216,2,P00979,Bakery,2.57,3.5,,1,3.5,0.02,3.48,,,3.48,3.5,0.02,32216.0
T00032216,3,P01041,Candy,1.38,2.42,,1,2.42,0.01,2.41,,,2.41,2.42,0.01,32216.0
T00032217,1,P00233,Prepared Meals,8.56,10.74,,2,21.48,0.13,21.35,,,21.35,21.48,0.13,32217.0
T00032217,2,P00460,Alcohol,12.38,15.61,,1,15.61,0.09,15.52,,,15.52,15.61,0.09,32217.0
T00032217,3,P01295,Pet Food,6.1,8.3,,1,8.3,0.05,8.25,,,8.25,8.3,0.05,32217.0
T00032217,4,P01369,Condiments/Sauces/Spices,1.85,2.64,,1,2.64,0.02,2.62,,,2.62,2.64,0.02,32217.0
T00032218,1,P00893,Dairy & Eggs,2.88,5.08,,1,5.08,-0.01,5.09,,,5.09,5.08,-0.01,32218.0
T00032218,2,P01332,Grains and Pasta,2.52,3.29,,2,6.58,-0.01,6.59,,,6.59,6.58,-0.01,32218.0
T00032219,1,P00417,Condiments/Sauces/Spices,2.36,3.6,3.15,1,3.6,0.44,3.16,PR00048,BUNDLE,3.16,3.6,0.44,32219.0
T00032222,1,P01001,Breakfast & Cereal,4.42,5.74,,1,5.74,0.03,5.71,,,5.71,5.74,0.03,32222.0
T00032222,2,P00637,Dairy & Eggs,2.64,4.2,,1,4.2,0.02,4.18,,,4.18,4.2,0.02,32222.0
T00032222,3,P00917,Snacks/Cookies/Chips,1.62,2.87,,3,8.61,0.05,8.56,,,8.56,8.61,0.05,32222.0
T00032222,4,P01401,Meat and Seafood,7.25,9.71,1.49,1,9.71,8.23,1.48,PR00234,PRICE_POINT,1.48,9.71,8.23,32222.0
T00032223,1,P00708,Baking,1.68,2.49,,1,2.49,0.01,2.48,,,2.48,2.49,0.01,32223.0
T00032223,2,P01251,Pet Food,3.81,5.51,,1,5.51,0.03,5.48,,,5.48,5.51,0.03,32223.0
T00032226,1,P00823,Alcohol,11.39,14.88,,1,14.88,-0.06,14.94,,,14.94,14.88,-0.06,32226.0
T00032227,1,P00884,Dairy & Eggs,3.99,5.45,,1,5.45,-0.01,5.46,,,5.46,5.45,-0.01,32227.0
T00032227,2,P00839,Prepared Meals,4.27,7.73,,1,7.73,-0.01,7.74,,,7.74,7.73,-0.01,32227.0
T00032227,3,P00741,Alcohol,10.31,13.22,,1,13.22,-0.02,13.24,,,13.24,13.22,-0.02,32227.0
T00032228,1,P00482,Condiments/Sauces/Spices,1.6,2.89,,1,2.89,-0.01,2.9,,,2.9,2.89,-0.01,32228.0
T00032228,2,P00791,Baking,2.32,4.15,,1,4.15,-0.01,4.16,,,4.16,4.15,-0.01,32228.0
T00032228,3,P00828,Meat and Seafood,7.73,10.82,,1,10.82,-0.02,10.84,,,10.84,10.82,-0.02,32228.0
T00032234,1,P00376,Deli,2.45,4.12,,1,4.12,-0.02,4.14,,,4.14,4.12,-0.02,32234.0
T00032240,1,P01339,Baking,2.19,3.19,,1,3.19,0.02,3.17,,,3.17,3.19,0.02,32240.0
T00032243,1,P00176,Frozen Foods,5.82,8.04,,1,8.04,-0.03,8.07,,,8.07,8.04,-0.03,32243.0
T00032248,1,P00927,Alcohol,9.77,12.93,,1,12.93,0.03,12.9,,,12.9,12.93,0.03,32248.0
T00032248,2,P00666,Snacks/Cookies/Chips,1.61,2.43,,1,2.43,0.01,2.42,,,2.42,2.43,0.01,32248.0
T00032249,1,P00181,Breakfast & Cereal,2.88,4.48,,1,4.48,-0.01,4.49,,,4.49,4.48,-0.01,32249.0
T00032249,2,P00683,Prepared Meals,7.33,10.06,,1,10.06,-0.02,10.08,,,10.08,10.06,-0.02,32249.0
T00032250,1,P01384,Pet Food,6.04,9.89,,1,9.89,-0.04,9.93,,,9.93,9.89,-0.04,32250.0
T00032250,2,P00664,Pet Food,4.51,7.03,,2,14.06,-0.05,14.11,,,14.11,14.06,-0.05,32250.0
T00032250,3,P00645,Pet Food,4.59,5.99,,1,5.99,-0.02,6.01,,,6.01,5.99,-0.02,32250.0
T00032250,4,P00405,Dairy & Eggs,2.25,4.06,,1,4.06,-0.02,4.08,,,4.08,4.06,-0.02,32250.0
T00032250,5,P00884,Dairy & Eggs,3.99,5.45,3.63,1,5.45,1.81,3.64,PR00139,BOGO,3.64,5.45,1.81,32250.0
T00032250,6,P01117,Dairy & Eggs,2.54,3.33,,1,3.33,-0.01,3.34,,,3.34,3.33,-0.01,32250.0
T00032251,1,P00516,Dairy & Eggs,3.54,4.62,,1,4.62,-0.02,4.64,,,4.64,4.62,-0.02,32251.0
T00032251,2,P00678,Snacks/Cookies/Chips,2.52,3.22,,1,3.22,-0.01,3.23,,,3.23,3.22,-0.01,32251.0
T00032254,1,P00795,Baking,2.75,4.85,,3,14.55,-0.06,14.61,,,14.61,14.55,-0.06,32254.0
T00032257,1,P00053,Snacks/Cookies/Chips,2.83,3.77,,1,3.77,-0.01,3.78,,,3.78,3.77,-0.01,32257.0
T00032257,2,P00492,Beverages,1.57,2.63,,1,2.63,0.0,2.63,,,2.63,2.63,0.0,32257.0
T00032257,3,P00492,Beverages,1.57,2.63,,3,7.89,-0.01,7.9,,,7.9,7.89,-0.01,32257.0
T00032257,4,P00876,Baking,3.3,5.15,,2,10.3,-0.02,10.32,,,10.32,10.3,-0.02,32257.0
T00032257,5,P01452,Grains and Pasta,1.36,2.26,,1,2.26,0.0,2.26,,,2.26,2.26,0.0,32257.0
T00032257,6,P00044,Frozen Foods,3.82,5.53,,1,5.53,-0.01,5.54,,,5.54,5.53,-0.01,32257.0
T00032259,1,P00327,Breakfast & Cereal,2.94,4.9,,1,4.9,0.01,4.89,,,4.89,4.9,0.01,32259.0
T00032259,2,P01395,Baking,2.91,3.95,,3,11.85,0.02,11.83,,,11.83,11.85,0.02,32259.0
T00032259,3,P00170,Alcohol,6.05,8.81,,1,8.81,0.02,8.79,,,8.79,8.81,0.02,32259.0
T00032259,4,P00169,Snacks/Cookies/Chips,2.96,4.46,,1,4.46,0.01,4.45,,,4.45,4.46,0.01,32259.0
T00032259,5,P01325,Alcohol,5.96,8.21,,1,8.21,0.02,8.19,,,8.19,8.21,0.02,32259.0
T00032267,1,P01458,Snacks/Cookies/Chips,1.64,2.27,,1,2.27,-0.01,2.28,,,2.28,2.27,-0.01,32267.0
T00032267,2,P01177,Meat and Seafood,5.75,9.2,,1,9.2,-0.03,9.23,,,9.23,9.2,-0.03,32267.0
T00032267,3,P00353,Deli,4.08,6.65,,1,6.65,-0.02,6.67,,,6.67,6.65,-0.02,32267.0
T00032267,4,P00238,Alcohol,10.11,16.35,,2,32.7,-0.12,32.82,,,32.82,32.7,-0.12,32267.0
T00032267,5,P01272,Frozen Foods,5.37,7.72,,2,15.44,-0.06,15.5,,,15.5,15.44,-0.06,32267.0
T00032268,1,P00666,Snacks/Cookies/Chips,1.61,2.43,,1,2.43,-0.01,2.44,,,2.44,2.43,-0.01,32268.0
T00032268,2,P00165,Meat and Seafood,4.0,7.04,,1,7.04,-0.03,7.07,,,7.07,7.04,-0.03,32268.0
T00032268,3,P00967,Snacks/Cookies/Chips,2.7,3.73,,1,3.73,-0.01,3.74,,,3.74,3.73,-0.01,32268.0
T00032271,1,P00516,Dairy & Eggs,3.54,4.62,,1,4.62,-0.02,4.64,,,4.64,4.62,-0.02,32271.0
T00032274,1,P00436,Dairy & Eggs,1.57,2.46,,1,2.46,0.0,2.46,,,2.46,2.46,0.0,32274.0
T00032274,2,P00880,Dairy & Eggs,1.79,2.35,,1,2.35,0.0,2.35,,,2.35,2.35,0.0,32274.0
T00032274,3,P00723,Dairy & Eggs,2.39,4.02,,1,4.02,-0.01,4.03,,,4.03,4.02,-0.01,32274.0
T00032278,1,P00169,Snacks/Cookies/Chips,2.96,4.46,,1,4.46,0.01,4.45,,,4.45,4.46,0.01,32278.0
T00032279,1,P00194,Prepared Meals,7.29,9.75,,1,9.75,-0.02,9.77,,,9.77,9.75,-0.02,32279.0
T00032279,2,P01143,Deli,2.44,4.01,,1,4.01,-0.01,4.02,,,4.02,4.01,-0.01,32279.0
T00032280,1,P01046,Alcohol,9.39,12.06,,1,12.06,-0.05,12.11,,,12.11,12.06,-0.05,32280.0
T00032280,2,P00673,Dairy & Eggs,1.72,2.47,,1,2.47,-0.01,2.48,,,2.48,2.47,-0.01,32280.0
T00032280,3,P00485,Prepared Meals,8.04,10.23,,1,10.23,-0.04,10.27,,,10.27,10.23,-0.04,32280.0
T00032280,4,P01017,Frozen Foods,4.63,5.84,,1,5.84,-0.02,5.86,,,5.86,5.84,-0.02,32280.0
T00032281,1,P01002,Alcohol,9.42,13.6,,1,13.6,-0.05,13.65,,,13.65,13.6,-0.05,32281.0
T00032281,2,P00764,Prepared Meals,9.27,11.61,,3,34.83,-0.13,34.96,,,34.96,34.83,-0.13,32281.0
T00032281,3,P00647,Baking,3.42,4.35,,1,4.35,-0.02,4.37,,,4.37,4.35,-0.02,32281.0
T00032281,4,P00728,Frozen Foods,6.63,8.85,,1,8.85,-0.03,8.88,,,8.88,8.85,-0.03,32281.0
T00032283,1,P00945,Snacks/Cookies/Chips,2.95,4.04,,1,4.04,-0.02,4.06,,,4.06,4.04,-0.02,32283.0
T00032283,2,P01099,Alcohol,7.14,10.68,,1,10.68,-0.04,10.72,,,10.72,10.68,-0.04,32283.0
T00032283,3,P01257,Frozen Foods,3.8,5.78,,1,5.78,-0.02,5.8,,,5.8,5.78,-0.02,32283.0
T00032283,4,P01213,Condiments/Sauces/Spices,2.73,3.66,,1,3.66,-0.01,3.67,,,3.67,3.66,-0.01,32283.0
T00032283,5,P00709,Breakfast & Cereal,2.42,3.68,,1,3.68,-0.01,3.69,,,3.69,3.68,-0.01,32283.0
T00032284,1,P00147,Baking,2.59,3.97,,1,3.97,0.01,3.96,,,3.96,3.97,0.01,32284.0
T00032284,2,P00535,Alcohol,7.9,12.41,,1,12.41,0.03,12.38,,,12.38,12.41,0.03,32284.0
T00032284,3,P00236,Dairy & Eggs,3.73,4.91,,1,4.91,0.01,4.9,,,4.9,4.91,0.01,32284.0
T00032284,4,P00604,Meat and Seafood,8.57,13.34,,1,13.34,0.03,13.31,,,13.31,13.34,0.03,32284.0
T00032284,5,P00248,Pet Food,5.5,7.21,,1,7.21,0.02,7.19,,,7.19,7.21,0.02,32284.0
T00032284,6,P00084,Pet Food,4.97,6.46,,2,12.92,0.03,12.89,,,12.89,12.92,0.03,32284.0
T00032284,7,P00806,Dairy & Eggs,2.33,4.19,,3,12.57,0.03,12.54,,,12.54,12.57,0.03,32284.0
T00032285,1,P00366,Meat and Seafood,6.62,8.72,,3,26.16,-0.05,26.21,,,26.21,26.16,-0.05,32285.0
T00032285,2,P01467,Alcohol,6.73,11.87,,2,23.74,-0.04,23.78,,,23.78,23.74,-0.04,32285.0
T00032285,3,P00170,Alcohol,6.05,8.81,,1,8.81,-0.02,8.83,,,8.83,8.81,-0.02,32285.0
T00032285,4,P00749,Deli,4.29,6.04,,3,18.12,-0.03,18.15,,,18.15,18.12,-0.03,32285.0
T00032286,1,P00311,Dairy & Eggs,1.35,2.33,,1,2.33,0.0,2.33,,,2.33,2.33,0.0,32286.0
T00032286,2,P00877,Snacks/Cookies/Chips,1.94,3.11,,1,3.11,0.01,3.1,,,3.1,3.11,0.01,32286.0
T00032287,1,P00934,Alcohol,10.75,14.85,,2,29.7,0.06,29.64,,,29.64,29.7,0.06,32287.0
T00032287,2,P00890,Prepared Meals,4.65,7.6,,3,22.8,0.05,22.75,,,22.75,22.8,0.05,32287.0
T00032287,3,P00501,Breakfast & Cereal,2.98,3.86,,1,3.86,0.01,3.85,,,3.85,3.86,0.01,32287.0
T00032287,4,P01429,Breakfast & Cereal,3.3,5.0,,2,10.0,0.02,9.98,,,9.98,10.0,0.02,32287.0
T00032288,1,P01099,Alcohol,7.14,10.68,,2,21.36,-0.08,21.44,,,21.44,21.36,-0.08,32288.0
T00032290,1,P01438,Candy,1.11,1.83,,1,1.83,0.0,1.83,,,1.83,1.83,0.0,32290.0
T00032290,2,P01138,Meat and Seafood,6.56,8.33,,1,8.33,0.02,8.31,,,8.31,8.33,0.02,32290.0
T00032291,1,P00782,Deli,4.77,6.94,,1,6.94,0.04,6.9,,,6.9,6.94,0.04,32291.0
T00032291,2,P00388,Snacks/Cookies/Chips,1.48,2.62,,1,2.62,0.02,2.6,,,2.6,2.62,0.02,32291.0
T00032291,3,P00485,Prepared Meals,8.04,10.23,,1,10.23,0.06,10.17,,,10.17,10.23,0.06,32291.0
T00032294,1,P00413,Meat and Seafood,3.34,5.35,,1,5.35,0.03,5.32,,,5.32,5.35,0.03,32294.0
T00032294,2,P00257,Alcohol,13.8,18.03,,1,18.03,0.11,17.92,,,17.92,18.03,0.11,32294.0
T00032295,1,P01101,Snacks/Cookies/Chips,2.19,3.2,,1,3.2,-0.01,3.21,,,3.21,3.2,-0.01,32295.0
T00032295,2,P00714,Deli,2.98,4.66,2.33,1,4.66,2.32,2.34,PR00209,BOGO,2.34,4.66,2.32,32295.0
T00032295,3,P00254,Frozen Foods,2.76,4.19,,1,4.19,-0.02,4.21,,,4.21,4.19,-0.02,32295.0
T00032300,1,P00723,Dairy & Eggs,2.39,4.02,,1,4.02,0.02,4.0,,,4.0,4.02,0.02,32300.0
T00032300,2,P00585,Alcohol,8.86,12.18,,1,12.18,0.07,12.11,,,12.11,12.18,0.07,32300.0
T00032300,3,P00329,Candy,1.98,2.76,,1,2.76,0.02,2.74,,,2.74,2.76,0.02,32300.0
T00032302,1,P00948,Alcohol,8.4,10.99,,1,10.99,-0.04,11.03,,,11.03,10.99,-0.04,32302.0
T00032302,2,P00203,Snacks/Cookies/Chips,1.53,2.67,,2,5.34,-0.02,5.36,,,5.36,5.34,-0.02,32302.0
T00032302,3,P00323,Snacks/Cookies/Chips,2.58,3.29,,3,9.87,-0.04,9.91,,,9.91,9.87,-0.04,32302.0
T00032310,1,P00535,Alcohol,7.9,12.41,,1,12.41,-0.02,12.43,,,12.43,12.41,-0.02,32310.0
T00032310,2,P00991,Prepared Meals,4.53,6.15,,1,6.15,-0.01,6.16,,,6.16,6.15,-0.01,32310.0
T00032311,1,P00577,Baking,1.84,3.29,,2,6.58,-0.03,6.61,,,6.61,6.58,-0.03,32311.0
T00032311,2,P00880,Dairy & Eggs,1.79,2.35,,3,7.05,-0.03,7.08,,,7.08,7.05,-0.03,32311.0
T00032311,3,P00760,Dairy & Eggs,1.23,2.14,,1,2.14,-0.01,2.15,,,2.15,2.14,-0.01,32311.0
T00032312,1,P01284,Dairy & Eggs,2.79,3.68,,3,11.04,0.02,11.02,,,11.02,11.04,0.02,32312.0
T00032312,2,P01455,Baking,2.43,3.25,,3,9.75,0.02,9.73,,,9.73,9.75,0.02,32312.0
T00032312,3,P01330,Frozen Foods,5.42,7.22,,1,7.22,0.02,7.2,,,7.2,7.22,0.02,32312.0
T00032312,4,P00048,Pet Food,4.4,6.5,,1,6.5,0.01,6.49,,,6.49,6.5,0.01,32312.0
T00032313,1,P00581,Dairy & Eggs,1.79,3.03,,1,3.03,-0.01,3.04,,,3.04,3.03,-0.01,32313.0
T00032314,1,P01060,Condiments/Sauces/Spices,2.51,3.29,,3,9.87,-0.04,9.91,,,9.91,9.87,-0.04,32314.0
T00032315,1,P00927,Alcohol,9.77,12.93,,1,12.93,-0.05,12.98,,,12.98,12.93,-0.05,32315.0
T00032315,2,P01172,Dairy & Eggs,2.46,3.41,,1,3.41,-0.01,3.42,,,3.42,3.41,-0.01,32315.0
T00032316,1,P00654,Condiments/Sauces/Spices,1.88,2.63,,1,2.63,0.02,2.61,,,2.61,2.63,0.02,32316.0
T00032316,2,P01463,Snacks/Cookies/Chips,1.65,2.16,,2,4.32,0.03,4.29,,,4.29,4.32,0.03,32316.0
T00032316,3,P01207,Dairy & Eggs,2.4,4.14,,3,12.42,0.07,12.35,,,12.35,12.42,0.07,32316.0
T00032316,4,P01386,Dairy & Eggs,2.88,3.74,,1,3.74,0.02,3.72,,,3.72,3.74,0.02,32316.0
T00032316,5,P00835,Baking,2.32,3.72,,1,3.72,0.02,3.7,,,3.7,3.72,0.02,32316.0
T00032316,6,P01023,Bakery,2.78,3.7,,1,3.7,0.02,3.68,,,3.68,3.7,0.02,32316.0
T00032317,1,P00451,Alcohol,7.02,11.78,,1,11.78,0.02,11.76,,,11.76,11.78,0.02,32317.0
T00032317,2,P01178,Baking,2.12,3.68,,1,3.68,0.01,3.67,,,3.67,3.68,0.01,32317.0
T00032318,1,P01034,Meat and Seafood,6.41,10.22,,1,10.22,-0.04,10.26,,,10.26,10.22,-0.04,32318.0
T00032318,2,P00880,Dairy & Eggs,1.79,2.35,,1,2.35,-0.01,2.36,,,2.36,2.35,-0.01,32318.0
T00032319,1,P01105,Meat and Seafood,8.26,10.51,,1,10.51,-0.04,10.55,,,10.55,10.51,-0.04,32319.0
T00032319,2,P00244,Breakfast & Cereal,3.68,5.12,4.27,1,5.12,0.83,4.29,PR00058,BOGO,4.29,5.12,0.83,32319.0
T00032319,3,P00600,Baking,2.6,3.61,,1,3.61,-0.01,3.62,,,3.62,3.61,-0.01,32319.0
T00032320,1,P00691,Candy,1.48,2.64,,3,7.92,-0.03,7.95,,,7.95,7.92,-0.03,32320.0
T00032320,2,P01493,Grains and Pasta,1.29,1.93,,1,1.93,-0.01,1.94,,,1.94,1.93,-0.01,32320.0
T00032320,3,P00335,Snacks/Cookies/Chips,1.83,3.01,,1,3.01,-0.01,3.02,,,3.02,3.01,-0.01,32320.0
T00032321,1,P01377,Dairy & Eggs,2.77,4.64,,1,4.64,-0.01,4.65,,,4.65,4.64,-0.01,32321.0
T00032321,2,P01099,Alcohol,7.14,10.68,,1,10.68,-0.02,10.7,,,10.7,10.68,-0.02,32321.0
T00032323,1,P01463,Snacks/Cookies/Chips,1.65,2.16,,1,2.16,0.0,2.16,,,2.16,2.16,0.0,32323.0
T00032323,2,P00498,Baking,2.81,4.1,,3,12.3,-0.02,12.32,,,12.32,12.3,-0.02,32323.0
T00032323,3,P01076,Deli,3.71,6.67,4.45,1,6.67,2.21,4.46,PR00109,BOGO,4.46,6.67,2.21,32323.0
T00032323,4,P01112,Snacks/Cookies/Chips,2.85,4.23,,1,4.23,-0.01,4.24,,,4.24,4.23,-0.01,32323.0
T00032323,5,P00510,Snacks/Cookies/Chips,2.14,3.17,,1,3.17,-0.01,3.18,,,3.18,3.17,-0.01,32323.0
T00032323,6,P00479,Pet Food,4.02,6.3,,1,6.3,-0.01,6.31,,,6.31,6.3,-0.01,32323.0
T00032324,1,P00105,Breakfast & Cereal,3.41,4.41,,1,4.41,-0.01,4.42,,,4.42,4.41,-0.01,32324.0
T00032327,1,P00714,Deli,2.98,4.66,,1,4.66,-0.01,4.67,,,4.67,4.66,-0.01,32327.0
